"","year","State","FIPS","yield_ana","yield","area","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P"
"996",2003,"IDAHO","16039",144.912608471932,483,8900,464.226131215132,474.262243229606,476.098113044473,462.737387670552,464.664699997449,473.106937330288,462.428627371083,463.948860500088,471.3006692494,462.383686976344,462.402682604331,463.740947208343,471.368225454553,462.409797678391,461.977687494174,461.949869524901
"1027",2003,"IDAHO","16073",111.912608471932,450,3900,449.091498292946,460.966654570634,461.613045536765,448.257981716989,449.496768820782,459.700676594141,447.463806711081,448.111358778821,457.129388705366,447.388182587911,447.779479260794,448.378203158091,457.511052452087,447.750488649902,446.771391142831,447.091652931932
"1058",2003,"OREGON","41049",217.912608471932,556,12900,594.356873635098,603.282687759478,597.347019772455,595.485236561107,592.513340373006,599.75618938878,594.571007016658,590.499149520839,596.337008958429,591.896020146095,594.309109340689,590.154958138639,596.151209455793,591.832982598675,590.412730903322,590.133084088617
"1085",2003,"OREGON","41001",126.912608471932,465,2400,429.658123394855,441.558189336694,438.569705854701,430.305612686991,429.370401907877,439.64291660434,429.734018491053,427.949268006424,436.551620012093,428.688942786069,429.307334437373,427.376103611562,436.254776165651,428.445942555177,427.486889372099,427.044625601497
"1110",2003,"OREGON","41061",6.91260847193189,345,1600,405.880810778429,416.407840850731,413.924879079996,405.785132277012,405.006740412554,413.736346772325,405.540035174234,404.076746624203,411.317888596148,403.965092975071,405.001365757512,403.312411450089,410.912960289393,403.587431972227,403.019938316025,402.462533443065
"1137",2003,"OREGON","41035",85.9126084719319,424,6500,429.497489001973,440.434467056319,431.264863550439,432.408723282609,427.571601443818,436.927865999464,431.123688730865,424.845721349217,432.369257560156,428.206158058607,430.737946663164,424.467363227814,432.074038348109,428.103118687239,426.126405187367,425.71784177157
"1165",2003,"WASHINGTON","53057",31.9126084719319,370,10000,376.196743033183,381.55181280144,377.60232706327,376.98414439669,375.318926518154,379.607293939131,376.410601986891,373.760513763988,376.821949594961,374.647483143032,375.824781438147,372.983810387343,376.326823639422,374.282643589923,373.244515863045,372.637066757797
"1196",2003,"WISCONSIN","55001",106.912608471932,445,11200,450.287819248488,441.851420851838,448.022757487007,444.630783957279,447.956062605882,438.480896573288,446.405420856678,450.538437705362,442.068034974602,444.140031620523,445.778279224688,449.321889639193,441.472589101939,443.393242960626,445.533885608707,444.891006975944
"1226",2003,"MINNESOTA","27141",31.9126084719319,370,7400,388.090133602481,380.306260318168,386.60339216155,382.884258147916,386.549595198081,377.931937616698,383.975505565924,388.133893719963,380.460365186682,382.372354862004,383.749541947072,387.435404874798,380.228482565248,382.036607239289,383.401280017763,383.168879733864
"1252",2003,"MINNESOTA","27153",61.9126084719319,400,1900,423.173774233826,415.888838554005,424.638844438265,417.189668025958,422.467697087459,414.383779876744,418.212497185568,424.091860855998,417.067108354812,417.516523952038,418.247674911894,423.667034312793,417.083052441224,417.391672507813,418.780013790528,418.817602017686
"1271",2003,"WASHINGTON","53021",216.912608471932,555,32000,599.204514297417,605.418579184401,599.234854084513,599.945814399757,596.643958481231,601.187451236833,599.455651565369,595.178818383892,598.494506324367,596.062445749526,598.872673477552,594.404748473863,597.999846843444,595.688964200225,594.716144912339,594.106962984018
"1301",2003,"WISCONSIN","55137",96.9126084719319,435,13600,452.179521282111,444.02671223979,450.041561321425,446.542643907911,449.754934298866,440.511520386756,448.344152926005,452.376038741509,444.114347233,445.995412909431,447.700606380329,451.141712220411,443.505856808346,445.232031813397,447.401227738849,446.741389397925
"1330",2003,"NORTH DAKOTA","38043",77.9126084719319,416,8600,382.125084544169,371.70474802164,386.116674660855,374.349701388652,383.345852596081,372.658422273841,375.217705895264,384.967988232183,375.861668836452,376.498199725036,375.719788968389,384.992144298729,376.294231479496,376.754919149669,378.151962125872,378.673232390274
"1345",2003,"NORTH DAKOTA","38035",-64.0873915280681,274,15400,283.021672718865,275.156502589333,282.805351684626,277.503954694042,282.409572585694,273.803374651318,277.7747813078,282.757222257807,275.102510016348,276.848475369073,278.05804130267,282.63599546593,275.330937939356,277.027613194099,277.46659135819,277.754891796103
"1374",2003,"NORTH DAKOTA","38067",-146.087391528068,192,24900,219.863780015136,211.840058567861,219.463282787924,213.978575805524,218.835815761185,209.865409574177,213.639939423868,218.411566255682,210.659798218003,212.329294951931,214.57569130303,219.073004070038,211.469836369786,213.103465156214,212.921821852505,213.875108590367
"1403",2003,"OREGON","41045",56.9126084719319,395,5800,431.696592006687,442.735310392855,439.937297902018,431.480232435752,430.504637989702,439.548563400285,430.917785188952,429.149638905536,436.76858811866,429.022279385039,430.687041799295,428.756317651813,436.641591494298,428.930003838951,428.024771321635,427.780660219541
"1429",2003,"WASHINGTON","53005",301.912608471932,640,31500,632.02366486034,637.967413358238,631.887990627357,632.886606027933,629.740293550082,634.129533774385,632.299844423216,628.095899997594,631.221322868267,629.115589239807,631.70720585512,627.311496144017,630.716263654899,628.748864882959,627.647109889083,627.02832022846
"1457",2003,"WASHINGTON","53077",56.9126084719319,395,2000,415.510736272771,421.406222144671,413.960272657432,416.919427752044,413.005528976088,417.357624313698,416.284271578103,411.140543554498,414.047626461663,412.731280451048,415.486372801704,410.125675768127,413.353038042841,412.213701673729,410.964222953593,410.133896960344
"1485",2003,"WASHINGTON","53001",246.912608471932,585,30500,611.989907991703,617.697954176001,611.829128050028,612.612282547719,609.46173629565,613.557222372815,612.417284027767,608.410924433937,611.275208645823,609.079802599598,611.609947571983,607.352562634391,610.577552472215,608.489016548472,607.844225712862,607.006464334273
"1514",2003,"WASHINGTON","53043",261.912608471932,600,5000,562.410647385329,567.020984209627,561.858592617993,563.246623554224,560.726627497198,564.109758710371,562.961394707643,559.472622038664,561.577476512191,560.341032921602,562.053947567141,558.29301434444,560.78443285124,559.685731157888,558.90514588234,557.966693963296
"1537",2003,"WASHINGTON","53071",341.912608471932,680,11000,628.151074683411,635.395492460915,629.372231849522,629.458913081843,626.240536611596,632.0832378879,629.112636723936,625.055904002387,629.571639955539,626.484883556832,628.432644019554,624.221838056235,628.998264560653,626.014278172844,625.228060271286,624.522344920684
"1565",2003,"WASHINGTON","53073",36.9126084719319,375,2000,344.369808539218,349.024497242545,344.520849540292,345.150006699422,343.125922443656,346.65763829977,344.633538171153,341.576924183783,343.875151191973,342.441047694843,343.928772301909,340.643549931477,343.266146007973,341.976296526293,340.962296909425,340.231916612549
"1613",2003,"NEW JERSEY","34011",-107.087391528068,231,800,287.389275140343,284.130335915657,284.759415970024,283.490231988566,282.779603874943,277.781440581113,286.925289899629,287.617132927231,282.848320250919,282.67761045075,284.852560274746,284.778700426109,280.978657506053,280.569032801608,284.422218860776,282.298589495604
"1641",2003,"NEW JERSEY","34033",-82.0873915280681,256,1600,294.330504688928,291.430942584005,293.048058509875,289.879432064397,289.7065759541,284.933452926882,293.465498370349,294.856963813604,290.405313279511,289.309197605359,291.461087272771,292.073146707989,288.603992387382,287.230722384511,291.316432262427,289.263598902774
"1669",2003,"NORTH CAROLINA","37139",-168.087391528068,170,3800,228.953094232312,226.370210536181,227.32413796501,225.869558343011,226.297481638513,222.376566970131,226.15051092244,226.560433015374,223.015165536041,223.299814931796,226.186226126833,226.333080741003,223.03469938219,223.288259607483,223.597647738692,223.626592731839
"1695",2003,"NORTH CAROLINA","37187",-158.087391528068,180,1980,213.947303245345,210.422152101676,213.124309598553,210.919519138512,212.616602101304,208.267011666375,211.037386374511,212.688800952757,208.777302470861,209.484273726052,211.172413341205,212.588478050425,208.88490480425,209.572442382485,209.732540088608,209.866558739405
"1721",2003,"NORTH DAKOTA","38097",-168.087391528068,170,2200,215.700117130935,207.329579510344,214.459737354929,209.852158504843,214.282529587053,204.922692132013,210.457882646157,215.079168436588,206.704237053563,208.752929852464,210.524356829423,214.665022507042,206.733387179131,208.715501672697,209.514010825118,209.579100477666
"1749",2003,"NORTH DAKOTA","38005",-67.0873915280681,271,1100,286.769353281462,272.398855365001,284.312188022848,279.149448502359,286.926589014531,272.192274326819,278.89487784038,286.544157552877,273.494240894879,278.529383112271,279.752305470891,286.945632535127,274.203420536388,279.229609618292,279.16471249882,280.040940525595
"1756",2003,"NORTH DAKOTA","38095",-105.087391528068,233,900,249.01884658304,242.284483867053,249.46848052019,242.824360245201,247.568251604453,239.452191837829,243.058179300205,247.691108506475,240.328511818547,241.07739688055,243.247480773548,247.371666692237,240.481607861203,241.190573653672,241.514694355194,241.703424267522
"1783",2003,"NORTH DAKOTA","38099",-150.087391528068,188,38200,219.217809837372,210.835982603611,217.657296156781,213.635904357273,217.939111049366,208.651347745104,213.768726228661,218.083609880398,209.853976957711,212.175398525151,214.19255490068,218.12994613872,210.200553882095,212.484304881552,212.762647305585,213.192412449434
"1822",2003,"NORTH DAKOTA","38081",-17.0873915280681,321,1400,368.168076534829,362.397713475654,374.490043838083,361.560622686989,369.196684679202,362.833236874911,362.763964374259,371.144162839328,365.676749484621,363.791768149085,362.708396580783,370.560757833997,365.637997748,363.568217104996,365.224500701314,365.175014249417
"1839",2003,"ALABAMA","1003",-195.087391528068,143,650,218.512880548798,212.962047268335,214.318776264249,218.190050230144,219.200595450717,214.330995212968,216.414009790635,216.827163232345,212.86259372679,217.003967024849,217.970164945612,218.719339733249,214.2135145589,218.469741033013,216.594795195355,218.184161327666
"1864",2003,"ALABAMA","1043",-71.0873915280681,267,150,192.743511191232,186.981513978275,188.964111393684,190.126089094997,190.694346438817,184.48750107799,190.459389115113,191.490928400346,186.395045293738,188.777446093031,190.997663875075,191.994244238833,186.840129921651,189.14485424178,189.73365192944,190.281092296729
"1889",2003,"COLORADO","8125",46.9126084719319,385,3500,393.514017961406,400.942500350622,412.797983711399,388.670890338362,395.681286395419,402.182413523579,390.653273333105,399.422004379902,406.175359039609,393.804187657563,390.699500994012,399.228158691336,406.3279339427,393.540815942396,396.360959790675,396.424971881159
"1904",2003,"IDAHO","16075",101.912608471932,440,2000,456.490598261778,466.920315193947,468.588043548876,456.968411214225,459.36030393049,469.236792795988,456.409901721508,458.030909023318,466.24487831098,458.461152814293,455.906186328109,457.348636603266,465.886397286387,458.153677049613,457.280269962443,456.768540743233
"1920",2003,"MINNESOTA","27027",-113.087391528068,225,3100,236.056617835998,227.632242346917,236.386908880518,230.069993133734,235.741850560875,226.599846098109,230.519851827631,236.309656682828,228.10649640541,229.831175566833,230.645394064553,235.949575405943,228.194791871128,229.861606858978,230.498332578294,230.62644774332
"1947",2003,"NORTH DAKOTA","38049",1.91260847193189,340,2900,376.243702652733,368.167511959367,380.216288157215,367.969262078168,375.517055452939,366.089105713041,368.651173744509,376.665008239038,368.558969020891,367.763869732845,369.170395881626,376.639409755305,369.017312012514,368.063742750363,369.146471774655,369.678056343571
"1964",2003,"NORTH DAKOTA","38021",28.9126084719319,367,1800,367.633483357843,361.440790036511,374.721618553115,360.840079302526,369.309894463469,362.719541422509,362.051391495836,371.286063519797,365.614288801625,363.708909958097,361.993012460876,370.683857038414,365.574668872847,363.481376562849,365.166740674707,365.116312891118
"1980",2003,"NORTH DAKOTA","38073",10.9126084719319,349,2100,397.962293509583,391.396026829058,403.555178720409,391.09258600254,398.815178739974,391.593355532359,392.102455435946,400.451006197389,394.208320218855,392.87729987793,392.179908054967,400.001859618089,394.282729291108,392.785561968673,394.215433476438,394.300736958674
"1997",2003,"PENNSYLVANIA","42021",-75.0873915280681,263,1880,267.346114611515,261.302656469735,267.077222551374,262.909507037195,265.736860400425,259.066772037242,264.814800483505,268.802132304442,263.137142522571,263.688817897302,264.335419186549,267.917785677467,262.688723668636,263.035456347088,265.439938302734,264.952331784373
"2022",2003,"PENNSYLVANIA","42077",-86.0873915280681,252,430,273.122140571517,269.73833802724,272.803422740284,268.25617228601,269.135979080755,263.99753212225,271.050848701541,273.276356097223,268.738574926814,267.515130538246,269.809940916511,271.405370911613,267.621405769351,266.143544876205,269.428710246798,268.15696557907
"2047",2003,"PENNSYLVANIA","42079",-98.0873915280681,240,430,280.916713110123,276.190645650897,279.524472027599,275.987867042231,277.164278544566,270.835314770093,277.864506618542,280.044254283321,274.61448303992,274.48312410269,277.380082295113,279.096250686572,274.163274510931,273.832376678641,276.127375513339,275.627661307946
"2072",2003,"PENNSYLVANIA","42049",-46.0873915280681,292,2440,291.542651175456,285.54236453213,291.485130299084,287.640640892851,290.650300116386,284.36913836509,289.277506111439,293.380325016721,288.117429348891,288.889692427984,288.976295755583,292.762837891937,287.828339062263,288.413206577546,290.534498640102,290.230665871071
"2097",2003,"PENNSYLVANIA","42071",-38.0873915280681,300,695,304.821425082904,302.118475894214,304.828126045523,300.244530837999,300.774180982621,296.349232033712,303.294623382632,305.341445256018,301.480535900587,299.828099565291,301.921058418521,303.344825327768,300.248313645679,298.315915468728,301.906658994651,300.500161247256
"2119",2003,"PENNSYLVANIA","42031",-60.0873915280681,278,300,320.674134371054,311.739077925221,317.516866045387,315.971302145791,318.941418896508,309.510269775196,317.125706237028,320.865414138011,312.743990627388,315.679188688085,317.153786370245,320.564108939221,312.726241605813,315.529958131135,317.072800582591,317.101314534283
"2136",2003,"WISCONSIN","55057",126.912608471932,465,3250,435.050580014742,426.033533828826,432.510691127546,429.026532077475,432.564557974515,422.417917817235,430.754119882276,435.056743563053,425.976618288762,428.285047393958,430.174098302359,433.863350997521,425.420402223976,427.581856499954,429.66818072136,429.07278004645
"2163",2003,"WISCONSIN","55073",36.9126084719319,375,1550,371.94479710648,362.60790460239,367.630705046939,365.841321725648,368.374984348952,357.571954164845,367.205375501069,370.332134017066,360.735965373209,363.626912618547,366.948952949837,369.52778775215,360.460459387183,363.228879698027,364.895745875782,364.62713489386
"2188",2003,"WISCONSIN","55085",-23.0873915280681,315,1650,322.019603072815,315.186739661121,319.226136598206,316.620357359304,318.472011791456,310.114057930412,318.523184389708,321.177038552465,313.662740107313,315.056398018155,317.763473025445,319.815420451667,312.952906106867,314.18932731777,316.423105495676,315.641254200031
"2213",2003,"ALABAMA","1049",-104.087391528068,234,350,213.785231889358,207.489830891272,210.969718331804,210.614740623699,212.238338092241,205.553555479082,210.908866957541,212.979139748775,207.455128126912,209.668349233881,211.498938188803,213.496929406259,207.949020462359,210.08115161832,210.647617394605,211.249310216477
"2236",2003,"MINNESOTA","27097",31.9126084719319,370,2700,472.931236286239,466.83140301273,475.516709209765,467.091221351784,472.299515680547,465.350931334312,468.272113124753,474.178342606105,468.183334680066,467.712531629923,468.209097166633,473.651036425623,468.120528355104,467.488151701724,469.062923406555,469.000913712117
"2251",2003,"MINNESOTA","27047",-13.0873915280681,325,2200,297.449710182964,290.346901850172,297.159367839333,292.676527918333,296.695777539152,289.060892430539,294.081271439514,298.748931632786,291.899971932215,293.324306773931,293.561421962221,297.729401315473,291.412513857108,292.714067326681,294.432016502071,293.90228368859
"2277",2003,"NORTH CAROLINA","37013",-178.087391528068,160,1230,222.521406140969,219.191344402232,222.95017958131,219.883880103498,222.544723668875,218.814917615654,219.590873224433,222.001421970943,218.606457682223,219.263550750181,219.88489567552,222.115716676866,218.861526439149,219.534576407138,219.22512330522,219.524242645274
"2298",2003,"NORTH CAROLINA","37031",-183.087391528068,155,1030,227.601337785375,223.85868174626,226.089655832304,226.298783492152,227.880560610779,224.242013932743,226.00601940055,227.387490910177,224.08459817538,226.063675817996,226.230074073094,227.536203864289,224.265744634251,226.280275505021,225.958871071635,226.187491882393
"2322",2003,"NORTH CAROLINA","37137",-163.087391528068,175,1500,235.807188882255,232.456848174584,235.317013304455,233.882310664089,235.899505708263,232.380051142728,233.624218681267,235.435632972499,232.23695613205,233.446150475391,233.862378694045,235.546627257957,232.437283705044,233.668695244101,233.39232854825,233.634806692332
"2346",2003,"NORTH CAROLINA","37177",-163.087391528068,175,2720,238.03084309981,234.894970875459,236.268055112971,235.728772600028,236.746427757182,232.861343683093,235.635492260696,236.371800228199,232.70856172024,233.96569225566,235.665055686336,236.177344167543,232.719180781174,234.004088603838,233.835989224196,233.860872499017
"2370",2003,"NORTH DAKOTA","38093",82.9126084719319,421,1900,375.905752158875,364.154446683079,377.820625532855,370.06452536112,379.333378125689,368.368677469248,370.8136896892,380.268938565346,370.157690111259,373.678220884349,370.403491535475,379.24141810841,369.760785915644,373.246911860833,374.216931895446,373.808145054783
"2377",2003,"OREGON","41031",46.9126084719319,385,1000,438.13542568124,449.023242906235,440.45211768656,440.008091561928,435.351961072371,444.198833229559,439.100882446259,433.224703551864,440.372998785868,435.424954759422,438.653103874025,432.69866182609,440.025578611981,435.21837421308,433.713525006091,433.240473274869
"2400",2003,"PENNSYLVANIA","42029",-42.0873915280681,296,430,295.370150229836,292.026347873855,294.002051355854,290.680805242541,290.764777196878,285.530190934992,293.854265873125,295.378669635155,290.638613414982,289.708289743122,292.25458598005,293.076686385455,289.19684894956,288.003818590673,291.66490751773,290.025185807321
"2423",2003,"ALABAMA","1071",-156.087391528068,182,600,213.573524026759,206.611370772603,211.52784043157,209.833701071029,212.280156649658,204.99303272909,210.277639041019,213.34693543175,207.402116662812,209.401033689489,210.943170152832,213.928040793445,207.964306838172,209.849360300187,210.65745371451,211.338079477553
"2446",2003,"IDAHO","16023",-108.087391528068,230,2700,263.790313223325,274.577834596255,279.644614415007,260.376029447128,264.294053465003,272.998654343174,259.983132894956,263.672981905018,271.589698895963,260.132723326965,260.484160030101,263.983658511915,272.148970288089,260.577979757971,260.217544638337,260.729783602545
"2471",2003,"IDAHO","16013",-88.0873915280681,250,1900,371.4730413243,381.961080858856,386.549265808552,369.922541236378,374.021597463312,383.416173740254,369.422215206657,372.980976171808,381.075837972124,371.301170232802,369.356750973072,372.700879591107,381.123168080878,371.323471606185,370.674602615993,370.611452945167
"2487",2003,"IDAHO","16063",-18.0873915280681,320,2000,390.133601749591,400.066043576102,403.681179858013,387.942004115607,391.002721363532,399.336050215046,387.641166103296,390.394373596716,397.768050906137,388.082565143853,387.778878469838,390.342200346995,397.988817260583,388.233341898481,387.882970595489,388.024287154038
"2511",2003,"IDAHO","16001",124.912608471932,463,800,438.372017988785,447.456849821316,450.648152018048,438.572089241726,441.871014062028,450.729046225486,437.589938792937,440.144166720033,447.733926102126,440.418047285009,437.676958834791,440.191934193853,447.898233547156,440.629044846932,439.403041022457,439.497229465625
"2524",2003,"NORTH CAROLINA","37029",-148.087391528068,190,3400,232.237143230136,229.06453297405,230.195878834311,228.77138912228,229.3690843625,224.726647898347,229.041656330695,229.543173775243,225.27940031546,225.874672393271,229.033317495487,229.217900817144,225.256308883494,225.831018880982,226.101080088202,226.083903807484
"2547",2003,"NORTH CAROLINA","37053",-158.087391528068,180,810,230.961046792036,228.707400100364,228.593251464478,228.66468373233,228.591219194582,225.175842122202,228.851467561529,228.570867494665,225.279122259452,226.12841793517,228.668899237042,228.115558541031,225.101412916291,225.962298072809,226.072056229499,225.87746649278
"2570",2003,"PENNSYLVANIA","42037",-72.0873915280681,266,395,301.061931805809,294.082848791865,299.295912180889,295.990934505082,298.410764178309,290.401325269507,297.891360459832,301.385151219636,294.47114863998,295.629816014319,297.420337777702,300.447471467676,294.021499197773,294.984755677651,297.350911988712,296.868406033455
