,year,FIPS,County,State,yield,area,tmax5,tmax6,tmax7,tmax8,tmax9,tmin5,tmin6,tmin7,tmin8,tmin9,tave5,tave6,tave7,tave8,tave9,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdave5,vpdave6,vpdave7,vpdave8,vpdave9,precip5,precip6,precip7,precip8,precip9,tave56789,vpdave56789,precip56789,precip_gs_mean,precip_gs_std,precip_gs_z,yield_ana
10,2001,27085,MCLEOD,MINNESOTA,5.5,2200,20.3090322623,25.6755811903,29.1024648597,28.3391728492,21.133730779100002,9.527754345639998,14.3693717897,16.9344251513,15.7159884215,9.36512820445,14.918393304,20.02247649,23.018445005500002,22.0275806353,15.2494294918,15.6671133168,19.5545213746,22.7866459804,19.4232588948,13.8056282084,1.68012407026,1.9382094025299998,2.17612076154,1.2061745229799998,0.863055555201,8.67361869351,10.7463653886,12.481383371,10.3147167089,7.334341881810001,76.7361537982,103.628589795,30.8446154148,51.071410299899995,72.0103845989,19.047264985320002,10.5540210405025,334.2911539068,483.0573160074539,112.95687079960344,-1.3170173805945782,-0.8072381978158774
11,2000,27085,MCLEOD,MINNESOTA,6.43,1400,21.6060173644,24.377341851599997,27.3833291974,27.4280190156,22.770252134899998,9.43711745332,12.794794858800001,16.4394251328,15.3306699679,7.797170947380001,15.521567408800001,18.5860683552,21.911377165100003,21.3793444917,15.283711541099999,16.6073821443,17.836277789500002,17.0835732025,16.895322583,17.982790600599998,1.0988957828700001,1.19741880432,0.669040528098,0.480632754049,1.29641880366,8.8531389636,9.51684829693,8.87630686532,8.6879776685,9.63960470213,97.1026925176,88.1788460457,102.50141035,62.241410305600006,8.90128204642,18.53641379238,8.983567948587499,358.92564126532005,483.0573160074539,112.95687079960344,-1.0989298292651501,0.20691496574379897
12,1999,27085,MCLEOD,MINNESOTA,7.0,2400,20.7845657572,24.6401324725,29.5780645257,26.044933825500003,22.0866367621,9.78845739828,14.054521364600001,18.1333333284,14.9742307679,8.731098285369999,15.2865115777,19.3473269185,23.8556989271,20.5095822967,15.4088675237,14.189987586400001,17.2274700925,19.887551697,15.4084698001,14.8887777868,1.2069892472700001,1.06270085408,1.13477667524,0.55544251399,1.05180341802,7.698488416830001,9.14508547331,10.5111641861,7.981956157060001,7.97029060243,122.40012815899999,111.08807700700001,106.905128167,120.761538425,48.400897412,18.88159744874,8.834173558325,509.55576917,483.0573160074539,112.95687079960344,0.2345891221575798,0.8601005489772433
13,1998,27085,MCLEOD,MINNESOTA,6.21,2900,24.7524234911,23.371102565,27.785674099899996,27.1907030781,26.3536752061,11.1231761807,13.3104914578,16.6660008371,16.125306032,11.381880349200001,17.937799835899998,18.3407970114,22.2258374685,21.658004555100003,18.8677777776,19.9809346526,14.464256430299999,18.1992059576,16.2962613854,20.958538475,1.5267452438299998,1.0217093996100002,0.683945409443,0.6708767566080001,0.986076922305,10.7538399482,7.74298291495,9.44157568354,8.483569070989999,10.972307698699998,109.846153876,126.70243611,85.0289742588,87.5402566656,24.125512825599998,19.8060433297,9.105491904420001,433.24333373599995,483.0573160074539,112.95687079960344,-0.44100001990873866,0.15231855188354526
14,1997,27085,MCLEOD,MINNESOTA,5.82,2900,17.345934640899998,28.0972179666,26.410789914899997,25.2750000027,23.115581205999998,4.8341976827,14.735081205999998,16.717100903800002,14.8020347468,10.4232350479,11.090066161800001,21.4161495863,21.563945409400002,20.0385173748,16.7694081269,13.0582340796,23.9884444648,13.754636064300001,13.1655293617,13.1051923124,1.5003308516999998,2.28543589699,0.678800661376,0.49454094283100003,0.43889743545000004,7.279282465650001,13.1369401809,7.21671836283,6.83003515226,6.77204487393,42.104487238800004,122.65564141899999,198.069230431,130.797307469,53.79064099560001,18.175617331840005,8.61574404041,547.4173075534001,483.0573160074539,112.95687079960344,0.5697749157740666,-0.15643102553683974
15,1996,27085,MCLEOD,MINNESOTA,5.92,2600,17.660578991199998,25.9515726481,26.7408767642,26.8544292829,21.6969914608,7.253626962060001,14.721538463599998,14.8058560954,14.2665591441,9.577051284069999,12.457102976600002,20.3365555558,20.7733664298,20.5604942135,15.6370213724,10.7117245687,17.7020983069,17.8740446704,16.513308516400002,12.6821324754,1.20289495341,1.4143675221399998,0.885868485855,0.504743589199,0.268679486886,5.95730976107,9.558232914500001,9.37995657811,8.5090260528,6.47540598117,93.3664102717,72.2535898614,36.3094871697,72.0665384235,33.470256413099996,17.95290810962,8.35113132662,307.4662821394,483.0573160074539,112.95687079960344,-1.554496265920553,0.023851816716996765
16,1995,27085,MCLEOD,MINNESOTA,5.6,2700,18.774623658699998,27.356264943299998,28.2782795577,28.066530185900003,21.3386581199,7.4155541860500005,15.739388890899999,16.4803101699,17.3656741198,8.56804273309,13.0950889224,21.5478269171,22.379294863800002,22.7161021528,14.9533504265,12.570628611400002,19.841145298599997,17.7493920656,12.6925434219,12.972961520799998,1.71459884102,2.33150427564,1.37209263862,0.462555831247,0.36707264943499995,7.1426137262300005,11.0863247871,9.56074235209,6.577549626590001,6.6700170851100005,80.58948702149999,74.4474359961,89.2283334568,143.447692335,62.6562820121,18.93833265652,8.5918076230025,450.36923082149997,483.0573160074539,112.95687079960344,-0.28938554117655924,-0.21683292135676346
17,1994,27085,MCLEOD,MINNESOTA,6.28,2300,22.8354797304,26.399081186999997,26.3539288776,24.8776178873,23.0402820563,9.20615384354,14.7203675091,14.8625227425,13.7256823797,11.6787264894,16.020816787,20.559724348,20.60822581,19.3016501335,17.3595042728,18.1777336818,18.1941410314,15.0912117441,13.4054466452,13.7285512873,2.95819685763,1.96693589658,1.0884284530700001,0.964987592165,0.917641024853,10.5679652697,10.080538464,8.0898200986,7.1852171187,7.32309615609,46.058589786499994,104.362948729,115.504102796,135.346153665,95.98858972040001,18.76998427026,8.98088523775,497.2603846969,483.0573160074539,112.95687079960344,0.12573886465608422,0.5415147602427899
18,1993,27085,MCLEOD,MINNESOTA,3.8,2500,18.6883871155,22.769414537800003,25.588912318600002,26.5447063572,18.308294877799998,8.403726221860001,12.602111109700001,16.1684449944,15.499950372999999,6.8929529938,13.546056668699999,17.6857628237,20.8786786565,21.022328365099998,12.6006239358,11.0907154669,13.5090769151,13.885425975599999,14.8519561549,10.6157307779,1.1962158805299998,1.25362820559,1.13328783932,0.703883373969,0.930299143105,6.143465673730001,7.38135256033,7.50935690748,7.777919764439999,5.77301496051,133.171923209,195.201923112,149.57935877100002,141.440897544,61.895512921400005,17.14669008996,7.203023726495,681.2896155574,483.0573160074539,112.95687079960344,1.7549379523944997,-1.8611051384838904
19,1992,27085,MCLEOD,MINNESOTA,6.6,2500,22.6108643462,24.521854692399998,23.360889153200002,23.9996278071,21.365700863599997,9.017808100549999,12.1523076877,12.9963689083,12.516823831099998,8.196367519279999,15.8143362234,18.3370811901,18.1786290308,18.2582258191,14.781034191400002,18.203494623599997,17.4750598313,12.255545897200001,13.4582051373,11.623495732,2.6188254754900004,2.00533333458,1.04247311713,1.20560380229,0.686683760031,10.411160049600001,9.74019658296,6.649009507150001,7.3319044697899995,6.15508974602,51.46025637939999,97.47217922440001,112.98064081,119.45884610700001,81.1905127306,17.07386129096,8.533067652375001,462.5624352514,483.0573160074539,112.95687079960344,-0.18143987710507492,1.0153073824622876
20,1991,27085,MCLEOD,MINNESOTA,6.1,3700,20.1426178679,27.4965042685,27.557051268200002,26.810492163800003,20.2393589759,11.2410669974,16.745068387899998,16.731170364,15.920918127,9.399252137989999,15.6918424327,22.1207863282,22.144110816100003,21.3657051454,14.819305557,11.313031439500001,17.995867505,16.9355624335,16.6067286943,10.7973547012,1.10060380367,2.07170940057,1.70342431666,1.13545492146,0.912017093168,6.20681762161,10.0337884528,9.3194933751,8.8710918079,5.8546858971899995,155.12166676299998,96.0048716853,117.29076908,91.5130771691,228.228333308,19.228350055880004,8.6077978143525,688.1587180054,483.0573160074539,112.95687079960344,1.8157496799093888,0.5907523230817784
21,1990,27085,MCLEOD,MINNESOTA,5.3,6000,18.849181148,26.166166681700002,27.1146319234,26.011269649099997,23.631551299499996,6.77546732237,14.6803931716,15.757411086300001,14.8074565685,10.904978635099999,12.8123242352,20.4232799267,21.4360215049,20.4093631088,17.2682649673,13.10640198,17.9400341984,17.4167287033,14.5670926406,15.4209658147,1.4235814736399999,1.89973077102,1.3887386254700003,0.777994209498,0.639196581116,7.264991726830001,9.91988248468,9.402733664389999,7.672543425060001,8.0300811979,133.241538414,196.63833350599998,150.993333218,38.4966666707,42.029871795700004,18.469850748579997,8.56503782524,561.3997436044001,483.0573160074539,112.95687079960344,0.6935605337008083,-0.13477031662450845
22,1989,27085,MCLEOD,MINNESOTA,5.9,5000,20.9289909042,26.1413076706,30.0183664248,27.414623654899998,21.9311623965,7.00428453428,12.6210854653,17.6511662521,14.8291521928,8.6979145325,13.966637719200001,19.381196568,23.8347663384,21.1218879239,15.3145384645,15.994834578399999,21.234914541,23.0615467434,18.3107816437,13.6513461631,1.92964847009,2.62472222043,2.22503722097,1.17000000017,0.7091025636049999,8.962241524260001,11.929818380699999,12.643291982200001,9.74039082196,7.180224363330001,61.69653860729999,82.7597436375,108.75653841399999,127.39948739799999,50.2760257549,18.723805402800004,10.81893567728,430.88833381169997,483.0573160074539,112.95687079960344,-0.4618486846037619,0.5387394633416083
23,1988,27085,MCLEOD,MINNESOTA,4.8,6000,26.1661207611,31.1491666614,31.600942916999998,29.540938801,23.1682051373,10.5549048851,15.7146111034,16.7865880859,16.2929859445,9.44316239398,18.3605128231,23.4318888824,24.193765501399998,22.9169623728,16.3056837657,23.4776923268,31.1208632302,31.3489536525,24.436360619600002,16.182243586800002,3.30249793349,4.64897863932,3.93993796546,2.32483043705,1.18073076834,13.3900951301,17.8849209348,17.644445809,13.380595528299999,8.68148717755,53.3992308496,6.075000001089999,37.7271794574,113.770897548,69.8785897237,21.041762669079997,15.575014350550001,280.85089757979,483.0573160074539,112.95687079960344,-1.7901205743066122,-0.4887183370189634
24,1987,27085,MCLEOD,MINNESOTA,6.5,4700,24.2909511964,28.9474316426,29.527837036300003,25.7779197874,23.0581239203,10.4815508769,14.9350128257,17.8656823925,14.1592018206,9.98685897028,17.3862510366,21.9412222342,23.6967597144,19.968560804000003,16.5224914453,19.538800672,25.983628199,20.073916462899998,15.702125715,14.847461533499999,2.61852357193,2.98782051485,1.74259305313,0.978358145776,0.697051280114,11.078662122,14.4857243569,10.908254758,8.340241930369999,7.7722564067999995,53.795769327799995,89.22948730190001,183.544743549,87.39628197360001,51.8720512777,19.9030570469,11.2032207918175,465.83833343000003,483.0573160074539,112.95687079960344,-0.15243855867786937,1.2828562822937783
25,1986,27085,MCLEOD,MINNESOTA,6.03,6000,20.8916625353,26.8550128252,28.0708974187,25.0037634371,20.2078247922,9.09515716027,14.528606836,17.4783333352,12.8365674021,10.3598376121,14.993409847799999,20.6918098306,22.7746153769,18.9201654196,15.2838312022,14.194483054600001,20.013183767,16.851550880799998,15.4955293694,9.66447008744,1.64282051169,2.47976923199,1.4069437533700002,0.980529362226,0.471072649311,7.9186517831300005,11.2464764995,9.129247317110002,8.23802936583,5.067771368380001,75.3937179968,133.666281866,128.2347436,93.93782020309999,154.74756405600002,18.53276633542,9.1331012413925,585.9801277219,483.0573160074539,112.95687079960344,0.911169112475161,0.8834633212802876
26,1985,27085,MCLEOD,MINNESOTA,5.4,5000,23.734917270300002,23.9544743701,28.687373872,24.2205831277,20.186119658499997,10.5186517714,11.6857649532,15.2544292792,13.0725186151,9.63020085438,17.1267845209,17.8201196617,21.9709015756,18.646550871400002,14.9081602564,18.1465425975,17.5436922986,23.1042927998,13.7642224922,10.5492051205,2.71695202709,2.73172222483,2.89478495012,1.46521918856,0.707858973917,10.4317473123,10.1377072617,12.9995388749,7.61472084036,5.62853204719,95.53410256389999,150.528717823,61.2365384359,157.072307972,122.085512796,18.094503377200002,10.295928572315,586.4571795908,483.0573160074539,112.95687079960344,0.9153924223590403,0.32310277993965464
27,1984,27085,MCLEOD,MINNESOTA,5.7,7200,19.2198056248,26.0622649511,28.3838585656,28.817373865,20.2520854606,7.08842017256,14.965730786099998,15.7385732045,16.4608478071,7.05416667025,13.1541128987,20.5139978686,22.061215885,22.639110836,13.6531260654,14.9215508779,17.1688076783,21.061947888,19.6764557403,13.7426709467,2.4215012422999997,2.2139145305000003,2.6811910673,1.67452026528,0.867589743512,8.67152606011,9.691361104419999,11.8715694777,10.6754880028,7.30513034508,41.904615484299995,174.672435857,62.451281943000005,107.80294850799999,66.5393588638,18.40431271074,10.2274861612575,453.3706406561,483.0573160074539,112.95687079960344,-0.26281425061801633,0.6917746582727888
28,1983,27085,MCLEOD,MINNESOTA,4.6,6700,18.6277254008,25.1045982891,30.6737717367,30.734491304899997,22.2731581073,6.079267989530001,13.646512813900001,18.658552548,17.580620331800002,10.5639273549,12.3534966952,19.3755555515,24.666162142399997,24.157555818400002,16.4185427311,13.219325884000002,16.7769658107,21.7086228267,22.423275438,14.333692304500001,1.75704714743,2.3202307688,2.93882961292,1.6500372208200003,1.3781495732799998,7.48818651572,9.54859828975,12.323726219800001,12.036656329400001,7.85592093892,74.7773078188,125.22769230799999,87.1711538064,114.857564273,56.821666658199995,19.39426258772,10.3492918386675,458.8553848644,483.0573160074539,112.95687079960344,-0.21425815863818068,-0.34052104372076464
29,1982,27085,MCLEOD,MINNESOTA,5.5,6600,21.4733043908,23.3540042706,29.0811000702,27.535880899699997,21.1649359112,10.421009099199999,10.9493931585,17.0095243801,14.4255500372,9.67700855462,15.947156745,17.1516987145,23.0453122252,20.980715468499998,15.420972232899999,13.504255600599999,17.8435769348,21.2006410219,20.6565508718,11.4580897353,1.6554590575299999,2.43215812088,2.45941273753,1.4356947874500001,0.712987178513,7.579857329069999,10.1378675278,11.8300268797,11.0461228296,6.08553845689,98.7638461208,44.46999997819999,59.7821794751,71.8996153863,150.800128263,18.50917107722,10.1484686415425,425.7157692234,483.0573160074539,112.95687079960344,-0.50764107024338,0.626215673958086
30,1981,27085,MCLEOD,MINNESOTA,5.5,5700,20.359152188499998,25.4663205114,27.7725765183,25.640732015,22.1187820394,6.898440860760001,13.0033717869,15.946046326,14.7707444158,8.37448718364,13.6287965246,19.2348461491,21.8593114221,20.2057382154,15.246634611500001,16.2183581237,18.3988162373,19.7078370667,13.6116873646,14.430764956400001,2.16909015768,2.13758119661,1.6272125720700001,0.975918112934,0.750995726186,9.19372414068,10.2681987169,10.6675248194,7.29380273877,7.59088034127,31.156282080900002,148.25410234,115.76346173200001,207.84141036,28.3841025842,18.035065384539998,9.3558126039375,531.3993590971,483.0573160074539,112.95687079960344,0.4279690358580283,0.6919848113111584
31,2013,27093,MEEKER,MINNESOTA,6.44,1130,18.2523563722,23.882901601300002,27.6167066032,27.323102925300002,24.341244436,7.27369585243,13.893539672100001,16.5334316589,14.9273763498,11.436123813399998,12.7630261123,18.8882206367,22.0750691311,21.1252396376,17.8886841247,12.1114101415,14.908003177100001,20.213256538699998,18.7952688079,16.3849206354,1.06676190514,1.0659079366700002,1.8393271880000002,1.01606144412,0.7681714280399999,6.58908602334,7.986955556889999,11.0262918634,9.90566512603,8.57654603171,88.174095277,143.546381101,43.2094285754,44.5365715715,52.6585714117,18.548047928480003,8.876999642414999,372.1250479366,471.17451272818147,119.66219461373548,-0.8277423384328604,-0.9525474260172446
32,2008,27093,MEEKER,MINNESOTA,7.36,1400,18.1616958507,24.0535555609,27.9386605229,26.702110606399998,21.7398444503,6.2962396305,13.2069619043,16.0835207369,14.1554500807,9.666952384460002,12.2289677406,18.6302587326,22.011090629899996,20.428780343499998,15.7033984174,13.4126420849,17.7204222021,21.253035323,19.283705065,12.844317453199999,1.5653978488299998,1.9494634933700001,1.85497081228,0.9844884795119999,0.6730761896680001,7.489019966849999,9.83494284776,11.5540030676,10.1340967723,6.758696821419999,82.7675238851,90.4929523898,45.48114289229999,93.1076190082,60.42790475140001,17.8004991728,9.7530156636275,372.2771429268,471.17451272818147,119.66219461373548,-0.8264713021570261,0.4365974081168682
33,2005,27093,MEEKER,MINNESOTA,7.8,1500,16.9352718867,26.6723777868,28.395852531,26.446046074499996,23.472758737,7.38628878405,16.1771174519,17.1552933932,14.4907096725,11.4568285733,12.1607803354,21.4247476193,22.7755729621,20.4683778735,17.4647936551,10.0527434663,18.0520380745,19.7029677366,17.423456233,14.9320000017,1.08017818676,2.0456476195599995,1.82986789371,1.0815422416399998,0.934907934517,5.56646082654,10.048842847000001,10.7664178152,9.25249923734,7.933453968080001,94.31114287049999,155.348285786,74.8336192095,92.9993334618,179.770190311,18.85885448908,8.90855518152,597.2625716388,471.17451272818147,119.66219461373548,1.05370003715564,1.1464733446776334
34,2004,27093,MEEKER,MINNESOTA,6.3,1300,18.3486451502,22.4148412659,25.7127342552,22.9776620525,23.9973365154,6.58505990611,12.038374609100002,15.315084481700001,11.3845560657,12.341707935599999,12.466852528199999,17.2266079375,20.5139093685,17.181109059100002,18.1695222255,12.502528406600002,15.950317461400001,16.0204485366,13.1643348615,15.3625904677,1.23019354798,1.44143174497,1.17234101327,0.8088233479100001,1.1784507928899999,6.86636097728,8.69587460317,8.596394774930001,6.98657910469,8.27052063032,172.657428538,111.238952253,106.12495226,58.9947618784,158.762857027,17.11160022376,7.7863023650175,607.7789519564,471.17451272818147,119.66219461373548,1.141583936924873,-0.265503170455486
35,2003,27093,MEEKER,MINNESOTA,7.09,1100,19.0366451556,24.261092074,27.1041413156,28.568519210199998,22.295784120700002,7.4732196667199995,13.2815396712,16.1027189073,15.6523532917,8.62354603281,13.254932411199999,18.7713158726,21.6034301115,22.110436251,15.4596650768,13.962451628699998,17.309025396,17.89641781,22.3219692769,18.0946634947,1.17049769608,1.7375301585099998,1.58587711118,1.38611367084,1.2484571418000001,7.5664746624,9.52327777726,9.74114746059,11.8540414739,9.67156031823,96.26619055370001,149.84371419,66.3216189356,8.80190476323,76.4653331074,18.23995594462,9.6712353435375,397.69876154993,471.17451272818147,119.66219461373548,-0.6140264384706305,0.6115527340837978
36,2002,27093,MEEKER,MINNESOTA,6.58,1200,17.1517572779,26.3308825469,28.9471797093,25.486519179200002,22.839193659899998,5.33147157268,15.5058063406,18.7215729718,15.4348663564,11.1021269833,11.2416144253,20.9183444437,23.8343763406,20.4606927678,16.9706603216,13.349569896099998,18.5835143048,18.5836620722,13.6113394689,15.771717456,1.5554531492500001,1.9003047613,1.5115483856099998,1.16258064495,1.54327936447,7.45251152268,10.2419095331,10.0476052289,7.386960056919999,8.65749841021,73.3506666541,230.22866689900002,121.030666504,207.352952338,44.956190549700004,18.6851376598,8.7822465854,676.9191429448,471.17451272818147,119.66219461373548,1.719378713391924,0.18764105829730404
37,2001,27093,MEEKER,MINNESOTA,6.0,1500,20.4382211993,25.5995841169,29.0713210356,28.1926328644,20.8282317552,9.56689708171,14.2469142823,16.8951490033,15.7349861734,9.48758729796,15.002559140499999,19.9232491996,22.983235019499997,21.9638095189,15.157909526600001,15.6657787864,19.3151333279,22.701631352600003,20.707729653399998,13.733438104100001,1.5586113671899997,1.72445079393,1.9320614440400001,1.52220583619,0.95681904718,8.612195076810002,10.5197920609,12.3168463983,11.1149677448,7.3451285756199995,75.1340001172,89.0641903051,38.2188571954,44.585999953999995,70.9299999951,19.006152481020003,10.6409503202025,317.9330475668,471.17451272818147,119.66219461373548,-1.2806172045902924,-0.30723819781587736
38,2000,27093,MEEKER,MINNESOTA,6.42,1200,21.4109892504,23.922199984099997,27.004298013499998,27.2836067627,22.4239777825,9.516331797000001,12.670469846300001,16.4167557478,15.40387711,7.958946028450001,15.463660523699998,18.2963349152,21.7105268807,21.3437419364,15.191461905499999,16.3177788157,17.1724444504,17.387038409400002,17.6668079873,17.8377873057,1.3602949300799998,1.2267809514399999,0.940943164254,0.765926266436,1.2675619039700001,8.839036872869999,9.1996127009,9.16399078683,9.216367126860002,9.55267460485,92.10228564180001,73.6901905297,115.515809457,43.7711427938,9.44171427621,18.401145232300003,9.104751871865,334.52114269851,471.17451272818147,119.66219461373548,-1.1419928446973815,0.1969149657437992
