"","year","State","FIPS","yield_ana","yield","area","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P"
"173",2004,"OHIO","39173",-9.5122545815655,23.45,600,29.6106379302498,28.9450137816554,30.1916305718808,28.9606059018308,29.9282078565405,29.672337134218,29.6002729762607,30.6587708305072,30.249280694178,30.2611144391383,29.0327853313781,30.0817103333328,29.7288887139391,29.6788887473829,30.2597428306415,29.7349040061486
"198",2004,"OHIO","39143",-7.2022545815655,25.76,370,29.4125034598013,29.1606747057544,30.110275536337,29.1840924129616,29.8732672586617,30.1765452710552,29.9570276372667,30.7110669610147,30.8880148578081,30.9070803752541,29.2271898197708,29.9721127860508,30.2094186257524,30.1874602087077,30.9061463282893,30.2196403284929
"214",2004,"OHIO","39037",-6.9622545815655,26,760,28.5828562115351,28.2150213666121,29.1308847421449,28.297093339226,28.9338579830676,29.1042347618295,28.811061231893,29.5428858163073,29.5967736970606,29.6080828696412,28.3482635207414,29.0490112837958,29.1437449432437,29.1105823767924,29.6070921279192,29.1496228259364
"121",2005,"OHIO","39051",4.181755102264,38.13,530,35.1609075517291,35.8882826777866,35.2411826264796,35.5536075735593,35.0061619747097,35.4826556406387,34.8648546538512,34.1969212433829,34.9081441933568,34.4608500800653,35.8224243575869,35.1535105949443,35.7431379060551,35.5674368189181,34.97296126375,35.8600454414251
"138",2005,"OHIO","39069",-2.598244897736,31.35,990,33.1789909463902,34.0012429346285,33.2508628771457,33.6452404867758,33.0102290989613,33.4091013178937,32.9365897481544,32.1200536738081,32.7487991984524,32.3136867697711,33.9129071099601,33.1544132496013,33.6598760165087,33.4986445663997,32.8164888019062,33.7822371946836
"155",2005,"OHIO","39137",-0.598244897736002,33.35,1630,32.5250969636826,32.7908980797756,32.5268415067291,32.4477693153042,32.3228564944645,32.0644944938485,31.7651724791859,31.4161989243814,31.3171789695358,30.8186885221679,32.7293955851639,32.4876033110353,32.3360318410247,32.0820730354393,31.3329799486171,32.3702184191948
"172",2005,"OHIO","39173",-8.058244897736,25.89,720,31.8425916637594,32.5508684194037,31.9834326850149,32.2123592808553,31.7058125371313,32.0679956881759,31.3788302319237,30.7626564756425,31.3560285684016,30.9961783746486,32.4466136741625,31.8334428077028,32.2802678402853,32.201849875582,31.4546577477436,32.455744876566
"197",2005,"OHIO","39143",-13.408244897736,20.54,370,32.3984807914606,32.4883914830276,32.5021545724206,32.204576983313,32.2638657712952,32.0033706361995,31.3999447462324,31.3650620813744,31.2531425174219,30.9129154797669,32.410079727935,32.3880895637547,32.1925928104701,32.085270107793,31.3135506740794,32.3026730103829
"213",2005,"OHIO","39037",-8.158244897736,25.79,700,30.9874123657249,30.3753624795572,30.8247810232828,30.4281574470111,30.9428741612633,30.0204471804366,29.5638495106077,29.9587528289241,28.9409452238545,28.8532448280329,30.4090226216731,30.9431298659393,30.0056626161574,29.8885749097764,28.8409221366477,29.8416705885183
"120",2006,"OHIO","39051",-8.61824721152778,26.37,590,36.9239660760303,36.3152498694829,36.1250779987324,37.0594479705051,37.5543442306959,36.3313494506667,37.6287682764158,38.2078754911133,36.6806486033521,39.2845232227433,37.4059842426959,37.97424437542,36.5130703385777,39.2721840247375,39.6997338465044,39.5623200406907
"137",2006,"OHIO","39069",-7.03824721152778,27.95,1110,33.4672479070146,33.6373418247985,33.0916871868358,34.2068381408016,33.7376902299587,33.7599620757876,34.2593563190122,33.7723834596464,33.7204015144191,34.6326835224192,34.0147280506903,33.5592752989423,33.5555499299773,34.6230348143464,34.5522653964729,34.4316713112622
"154",2006,"OHIO","39137",-5.64824721152778,29.34,1950,32.3627299072789,32.7295639077904,32.3654260006151,32.9714670946152,32.5539375213827,32.9801618960792,32.9682737055616,32.507634406032,32.9222308720726,33.0038683853996,32.7179368005424,32.2942740171371,32.7534324170638,32.9946323043685,32.8691701747378,32.7518607025178
"171",2006,"OHIO","39173",-13.3982472115278,21.59,730,33.399918339376,33.3686285798706,33.0511829208239,32.8397900061652,32.5689122535679,32.5609938206304,33.9649054150728,33.8040302712968,33.4840475049888,33.4765124870453,33.7633440242628,33.6216748424176,33.3457422334718,33.4655394312037,34.439641872016,34.3367095760414
"187",2006,"OHIO","39123",-9.20824721152778,25.78,320,36.5713886513969,35.987415158173,36.0436722675033,35.5021643854904,35.8622705719214,35.0559755061156,36.9174759002046,37.4066580702244,36.1971991428173,36.7039039624023,36.6558284688976,37.1543082639793,36.0140406832481,36.6893088929583,37.9093649981047,37.7700044815256
"196",2006,"OHIO","39143",-16.9282472115278,18.06,310,34.6875675647529,34.2945473058151,34.1569608591185,33.3475674233684,33.3304039415849,32.9015224734331,34.9571341485054,35.1368935944618,34.2700982424756,34.2392876681868,34.8961096237304,35.0697577658666,34.2257982912745,34.2319714189506,35.7366272163599,35.6957420817829
"212",2006,"OHIO","39037",-7.13824721152778,27.85,790,30.6798340309924,30.7128633417864,30.8386016810928,30.6427456639455,30.7793636140398,30.8555497596963,30.6630396800174,30.7794764737802,30.8648465383184,30.6542618287377,30.5849715870156,30.7089674255474,30.8100864505842,30.6513272406392,30.6325327858227,30.5959434816216
"119",2007,"OHIO","39051",-9.83226152294083,26.25,550,37.7035709452389,38.6365865214402,38.0052634766335,38.7456447841764,37.8662594006981,38.4361264559461,37.7302223112021,37.4549222406974,37.3952273186246,37.439989735153,38.7595118307873,37.9100741634848,38.447381571317,38.6026124565234,37.5377304129586,38.6108095499085
"136",2007,"OHIO","39069",-5.05226152294082,31.03,1060,35.3899992594849,36.1414836381768,35.5561325310307,36.3909419733245,35.5003085491991,35.9652714961082,35.2682172613874,34.953362643834,34.8122432064604,34.9350283779686,36.4031937610802,35.5398748622362,35.9745777387319,36.2203120370963,35.0336644481749,36.2253202684165
"153",2007,"OHIO","39137",-8.32226152294082,27.76,2080,35.6589836713438,36.526297710623,35.5612910838155,36.8723705551132,35.5222684278729,36.0261238186569,35.2905875849279,34.6550915560193,34.3464666421905,34.4561074432494,36.9541501399273,35.6478253374442,36.1098990488171,36.5065063780959,34.7632060688783,36.5789588300253
"170",2007,"OHIO","39173",-6.67226152294083,29.41,490,33.7964586180591,34.5355567443264,34.0327630938148,34.6777280240197,33.900830734701,34.3643431624766,33.6897781533238,33.4579876316823,33.3715420594801,33.3430719520346,34.7242491725145,33.9809591240083,34.4149133529788,34.5505236503346,33.5300362754951,34.5958236683161
"8",2010,"CALIFORNIA","6069",24.3116235571215,64,2000,37.6043827806109,37.609634348549,37.6071990208653,37.6146755118275,37.6143082975576,37.6214073210057,37.6837600578069,37.6795731940911,37.6913211423185,37.6800595109401,37.6116411754689,37.6065128693264,37.6210424157837,37.6211912946485,37.6906872441408,37.6206562307914
"16",2010,"CALIFORNIA","6011",0.811623557121493,40.5,14000,44.2885099118624,44.3003438951871,44.2717343840653,44.3173229962513,44.3074890047638,44.2919264855558,44.5586379593796,44.5304062988978,44.5256448683438,44.4965784244418,44.3077029558361,44.2831583447205,44.2907997871622,44.294642787846,44.5280618929537,44.293006356124
"24",2010,"CALIFORNIA","6067",5.81162355712149,45.5,2000,39.3810662534194,39.3845722610827,39.3956005388517,39.3992900749438,39.4050993426804,39.4356815263539,39.6948743974265,39.697478618924,39.7284690057708,39.7152073366252,39.3940886079786,39.3915004446273,39.4350362182886,39.4344114294014,39.7258706923958,39.4334610987188
"34",2010,"CALIFORNIA","6095",10.0916235571215,49.78,9000,36.1985051917067,36.2082563419035,36.212911812426,36.2241706329322,36.2310362678193,36.2552638043751,36.4692522089711,36.4666882076776,36.5027902956775,36.4706582685745,36.2153000856993,36.208068248538,36.2541888684848,36.2539970912578,36.5000229811504,36.2524179860129
"43",2010,"CALIFORNIA","6101",5.31162355712149,45,7000,37.9434869328644,37.954711205501,37.9499402701862,37.9689114853425,37.9712211050563,37.9836845924832,38.1499827867735,38.1407895017507,38.1671944842148,38.1342715917874,37.9601353528505,37.9486523280399,37.9826324923531,37.983335528848,38.1657577386301,37.9817940917838
"53",2010,"CALIFORNIA","6113",1.4016235571215,41.09,32000,40.0701681745334,40.0793491624013,40.0762120715345,40.0934594678366,40.0966525390814,40.1078611466756,40.288825612585,40.2811932574946,40.304406201244,40.274325552115,40.0851412666183,40.0752441386987,40.1068633136804,40.1075919453995,40.3030815552136,40.1061303016299
"63",2010,"CALIFORNIA","6019",4.61162355712149,44.3,100000,46.098704627795,46.1105448006329,46.1046387514157,46.1313170534364,46.1204429104745,46.1630293857209,46.214387778799,46.1994906672475,46.2529784357249,46.2321336600386,46.1261723896398,46.1072510719262,46.1623904317035,46.1629270744367,46.2522894860057,46.161991447316
"73",2010,"CALIFORNIA","6029",8.52162355712149,48.21,14000,43.5883085494319,43.5873946834228,43.586387209819,43.6010288042359,43.5939220370846,43.6148733511416,43.6039839126205,43.5974109799044,43.6209503844249,43.6181305230362,43.6002468649965,43.5919369911223,43.6147643793035,43.6156686532488,43.6219093464448,43.6155128456695
"81",2010,"CALIFORNIA","6031",11.5516235571215,51.24,34000,45.0847562104239,45.0828058045677,45.0824686283968,45.0901083547922,45.0907823939808,45.0910512684559,45.1539823586217,45.151692216942,45.1538644649853,45.1480774053566,45.0880480552196,45.0854929735839,45.090803695555,45.0916915939563,45.1544305009885,45.091332216916
"96",2010,"CALIFORNIA","6047",11.4216235571215,51.11,18000,44.4725894833823,44.4798385131186,44.476654929105,44.4851903974098,44.4842606770156,44.4941285090265,44.5514291065639,44.5462421396762,44.5622296656128,44.548464511011,44.4816991983824,44.4752925997289,44.4937081304378,44.4937349968204,44.5613345002643,44.4931179225083
"106",2010,"CALIFORNIA","6077",1.64162355712149,41.33,24000,39.3578014468364,39.3640873467844,39.3745955773596,39.3755774400168,39.3828628016172,39.4111601139044,39.5561419234113,39.5595056487297,39.5951147363298,39.5740161620908,39.3699039079037,39.3680426099743,39.4104615236254,39.4094341819406,39.5920964449174,39.4084037596372
"116",2010,"CALIFORNIA","6099",5.42162355712149,45.11,9000,39.2430070132313,39.2489697613869,39.2516074005726,39.2599791480996,39.2639304878213,39.2797211246642,39.4288955814885,39.4266939559201,39.4496043255715,39.4294814527515,39.2542476875952,39.2490986645886,39.2790264028286,39.2790269493668,39.4479592699024,39.2780069632909
"7",2011,"CALIFORNIA","6069",4.67156125522335,45.67,3000,42.0573435635581,42.0377484501174,42.0590823731831,42.0640784369006,42.0667838542378,42.0781008093053,42.1984616237537,42.2149120154074,42.1958776151254,42.264058790637,42.0445901247817,42.0607961047588,42.0511433734376,42.0781540130043,42.1961115446985,42.0514545290962
"15",2011,"CALIFORNIA","6011",3.42156125522335,44.42,12000,45.1398644704356,45.0781233255256,45.164511982659,45.1590590792259,45.1792823598649,45.2267149089851,45.3230501218926,45.3962958283978,45.3553618036796,45.5712057749409,45.0903842704887,45.1582379979398,45.1318350955806,45.2250208900732,45.3542344514183,45.1312853565078
"33",2011,"CALIFORNIA","6095",-6.55843874477665,34.44,9000,39.5017206251504,39.4359817421962,39.5169425170904,39.5210225256287,39.5367821125246,39.5717428658976,39.6329659476586,39.7039567859426,39.6459445358735,39.8766203677817,39.4467260948117,39.5139725445776,39.468719142278,39.5706461431155,39.6457562614011,39.4687715947936
"42",2011,"CALIFORNIA","6101",-3.82843874477665,37.17,6000,39.9963485898775,39.940773315324,40.0134178548101,40.0120811987921,40.0287579080196,40.067626352126,40.2852607357653,40.3441404546672,40.3030483560559,40.4889207437484,39.9562081838284,40.0116381787953,39.9905158460303,40.0667310810692,40.3025454194728,39.9904900510073
"52",2011,"CALIFORNIA","6113",-5.34843874477665,35.65,34000,41.9569724106743,41.8891367165442,41.9709149114215,41.9753407698406,41.991733367451,42.0249579275957,42.1196276697448,42.1908219627213,42.1293046719373,42.3619512262006,41.9012153319335,41.9689782177915,41.9221749326325,42.0240318551479,42.1292840120873,41.9223742295425
"62",2011,"CALIFORNIA","6019",12.6115612552234,53.61,95000,46.1559121548723,46.1016702954302,46.1492701638878,46.1627530068894,46.1710317125097,46.1694323350766,46.4187955483329,46.4606310714538,46.3832624660794,46.5567497029934,46.1117796741624,46.1553498110686,46.0983587164465,46.1701451969945,46.384746653792,46.0996797242833
"72",2011,"CALIFORNIA","6029",9.23156125522335,50.23,13000,44.6482961978043,44.6202256332503,44.6341932312615,44.6355433181507,44.6453860621713,44.6197649664431,44.7562165275439,44.7668982443024,44.7277120105715,44.7514282844518,44.6313749057158,44.6441270208409,44.6138456941351,44.62148106226,44.729794289452,44.6154042658279
"80",2011,"CALIFORNIA","6031",10.8615612552234,51.86,28000,46.4954244634521,46.4687815059221,46.4896483278188,46.5002009697095,46.5017810266646,46.4991146232073,46.4639050157157,46.484045487482,46.4507255765544,46.5314795851085,46.4730384938568,46.4934095359846,46.4611548526306,46.4995903317018,46.4518805128873,46.4619434323464
"95",2011,"CALIFORNIA","6047",11.0815612552233,52.08,13000,45.7237905467708,45.6867862639919,45.7239047425572,45.7380335916354,45.7395930466774,45.752398853371,45.7637261234962,45.7979409975275,45.7544882550529,45.8968732157979,45.691610527888,45.725294034228,45.6877358918378,45.7522859694866,45.7551633729487,45.6882719789116
"105",2011,"CALIFORNIA","6077",3.35156125522335,44.35,20000,40.3587062395263,40.3102314301012,40.3732807881202,40.373895472279,40.3869751368772,40.4193849374568,40.5111544786479,40.564622677101,40.5272702159439,40.696854062134,40.3203725181801,40.3705574552763,40.3453363198428,40.418430869483,40.5268441587931,40.3452290578101
"115",2011,"CALIFORNIA","6099",2.10156125522335,43.1,10000,40.8894033015182,40.8360891045716,40.8925548867892,40.9061183810243,40.9126425004107,40.9296367344091,40.92182765318,40.9740554583817,40.914741317579,41.1090793978887,40.8421838058299,40.8929698271856,40.8406312671865,40.9292695046902,40.9154294290977,40.8411839345519
"6",2012,"CALIFORNIA","6069",0.637486955703935,43,2000,44.3609954983945,44.36511989879,44.3634031335416,44.3633573731534,44.361541474789,44.3654687258565,44.2967600781396,44.2959619418224,44.302964569195,44.3003093798285,44.3623946482442,44.3613237743848,44.3640528272161,44.3650810804893,44.3026218757246,44.3637232448861
"14",2012,"CALIFORNIA","6011",2.25748695570393,44.62,13000,47.1496448506664,47.1649177672184,47.1795739993382,47.1515231868748,47.1624976190893,47.1976414368859,47.0582763884525,47.0677420489179,47.1230886121083,47.0801418920893,47.1603211769889,47.1645226901167,47.2111990832806,47.1948376918388,47.1195788336625,47.2085173420004
"23",2012,"CALIFORNIA","6067",6.63748695570393,49,2000,42.3366205398641,42.3471644708437,42.355696171528,42.3410390736009,42.3450982102597,42.3702863173415,42.252526186595,42.2586596568464,42.293113672031,42.2772596862391,42.3425562981675,42.3454694108292,42.372902523718,42.3683416745608,42.2908284134552,42.3711274756435
"32",2012,"CALIFORNIA","6095",-8.36251304429607,34,10000,41.529064630408,41.5427583059502,41.5514222161869,41.5295993530259,41.537952390625,41.5630145810948,41.4602879828276,41.4651954761416,41.509226414039,41.4672013791111,41.5390887287171,41.5401151010897,41.5774026055684,41.5609397534978,41.5065598307299,41.575363538359
"41",2012,"CALIFORNIA","6101",-5.22251304429606,37.14,7000,42.099987607128,42.1152950228864,42.1202813312444,42.1014672606774,42.1074225918357,42.1303341459817,42.0031431202497,42.0056012907241,42.0483584091372,42.006195301191,42.1103944174208,42.1094502904457,42.1438108057951,42.1283590642494,42.0458776728027,42.1418725155241
"51",2012,"CALIFORNIA","6113",0.877486955703937,43.24,34000,43.0959483898288,43.1086790909741,43.1183967332146,43.095553526538,43.1049313039657,43.1291647966216,43.0317117026986,43.0374745878119,43.0806944918833,43.0381373722794,43.105332999461,43.1071614139143,43.1439857133281,43.1271132487254,43.0780403908725,43.1419620837409
"61",2012,"CALIFORNIA","6019",12.8974869557039,55.26,98000,48.1160458701941,48.1016490101863,48.1217071366421,48.1065724485903,48.1213794386921,48.1221490315158,47.946430082812,47.9613095032343,47.9768671312855,47.9514679741322,48.1100203145963,48.1221979349869,48.1275587712003,48.1222377433008,47.9771489999168,48.1275705233289
"71",2012,"CALIFORNIA","6029",13.5574869557039,55.92,12000,45.6225482237975,45.6023544755944,45.6129378008545,45.6156275256524,45.6220523028522,45.6109062617607,45.5451401838691,45.5519363723986,45.5439669309275,45.5412818955266,45.6153396706424,45.622001389856,45.6105835992905,45.6124993304849,45.5460406852199,45.6120149415307
"79",2012,"CALIFORNIA","6031",7.29748695570393,49.66,29000,48.3484411854571,48.3484187648989,48.3459924143713,48.3480474419788,48.3472279870273,48.3447662816546,48.3036628101281,48.3013359084715,48.3037364977701,48.2947684947385,48.3497422306211,48.3476013387158,48.3472194105188,48.3450639645547,48.3041357375416,48.3474554054903
"87",2012,"CALIFORNIA","6039",9.30748695570394,51.67,3000,44.4059223747468,44.3927605467617,44.4443117462557,44.4030270740762,44.4298843057586,44.4756880939773,44.3121152343409,44.351361424741,44.3992200449588,44.4026877857953,44.3980016670954,44.4288885475482,44.4695077504014,44.4726230848354,44.39569664678,44.466839046181
"94",2012,"CALIFORNIA","6047",1.25748695570393,43.62,13000,48.4011174427259,48.4038527100273,48.4033334941462,48.40498022011,48.4022082035603,48.4078203726737,48.3379443122112,48.3383259199196,48.3433689566328,48.3501356703281,48.4012543221894,48.401372645873,48.402363899134,48.4074166527825,48.3430720259384,48.4020705020435
"104",2012,"CALIFORNIA","6077",-1.45251304429607,40.91,22000,42.6517160723333,42.6625562497421,42.6709145237223,42.6542295148575,42.6596771388015,42.6822408840809,42.5727577948085,42.5789657721969,42.6124243588094,42.5916415564239,42.6573588035841,42.6604101677588,42.6871950378783,42.6802922311052,42.6100853332942,42.6853871262856
"114",2012,"CALIFORNIA","6099",8.13748695570393,50.5,10000,41.8533658548761,41.8589779950478,41.8617269628457,41.8549120466688,41.8566518375308,41.8666268367627,41.7938433726939,41.7960244698487,41.8121240006387,41.8015021062605,41.8561177837053,41.8569340490672,41.868538549095,41.8657404063134,41.8111053572274,41.8677204215926
"5",2013,"CALIFORNIA","6069",-6.28059934140765,37.5,2000,46.9470036439009,46.9548129751746,46.9433348396518,46.9494305075892,46.9442501643458,46.9393581091345,46.8787415691719,46.8699942282053,46.8726985068045,46.858876153698,46.9516534962468,46.9442358188792,46.9426853419673,46.9396839287676,46.8731316911645,46.942910290244
"13",2013,"CALIFORNIA","6011",8.13940065859235,51.92,12000,47.7938714058864,47.8006025605146,47.7375806183175,47.7967258247064,47.7657136631331,47.6923214014337,47.7118145855018,47.6678286533513,47.5939472866928,47.6013663084488,47.7965400120197,47.7657191428217,47.6905709563224,47.7002332454666,47.6033208719836,47.6980909841598
"22",2013,"CALIFORNIA","6067",-4.28059934140765,39.5,2000,45.2611464144072,45.2597738051916,45.1814138831891,45.2649338031154,45.2224899257841,45.1233699847884,45.199468298139,45.1460516331212,45.0318587195351,45.0744367008038,45.2579926088722,45.2225421822016,45.1105072705086,45.1347054146836,45.0454664551605,45.1215394567679
"31",2013,"CALIFORNIA","6095",-4.45059934140765,39.33,9000,42.3561480051967,42.3605984537146,42.2773764680566,42.3580887614062,42.3187389327234,42.2169955988479,42.3650793196967,42.3054992081081,42.2006628889807,42.2085506991223,42.3607014643364,42.3187269780692,42.2192050503901,42.2285347478521,42.2139107545848,42.2300540349099
"40",2013,"CALIFORNIA","6101",-5.07059934140765,38.71,7000,43.4302498519712,43.4288016621552,43.3518994276484,43.4323653421028,43.3919961629654,43.2917471439693,43.3535231190398,43.3015331863367,43.1884369810133,43.2261753319156,43.4262781700544,43.3920425562118,43.2802332488907,43.3028866484224,43.2018083707778,43.2910466705639
"50",2013,"CALIFORNIA","6113",2.50940065859235,46.29,34000,44.2629440619787,44.2650465049741,44.1835785868392,44.2639077607355,44.2248491227487,44.1210610249896,44.2371648804447,44.1800658368654,44.0709440187908,44.0865170411175,44.2641206555195,44.2248532734867,44.1194559478797,44.1325971541329,44.0843723980175,44.1303971646977
"60",2013,"CALIFORNIA","6019",5.16940065859235,48.95,99000,50.2944926850044,50.2939549618728,50.2993345821293,50.2852798036228,50.2957023410458,50.2862735755791,50.2058408711502,50.2114480838221,50.2156803806365,50.1861022865455,50.2907411249257,50.2956651247798,50.2948487669604,50.2856699418297,50.2149061531231,50.2940645993675
"70",2013,"CALIFORNIA","6029",-1.47059934140765,42.31,13000,49.117594245214,49.1141291278924,49.1284620520616,49.1119597996465,49.1222084724539,49.1280223890455,49.0889139619694,49.1007607040529,49.1096465167294,49.1027883492035,49.1126256036982,49.1222030448341,49.1292700923577,49.1264741438019,49.1078725060633,49.127775957156
"78",2013,"CALIFORNIA","6031",2.02940065859235,45.81,27000,50.2581379055584,50.2565143028471,50.256025371644,50.2582637155759,50.2588097566837,50.2589127450817,50.3066058196442,50.3043144428426,50.3067167113466,50.2982428238854,50.2612920972978,50.2587894013417,50.2637460992551,50.2595802817774,50.3072400268026,50.264256413697
"86",2013,"CALIFORNIA","6039",-5.58059934140765,38.2,5000,49.3912913155148,49.3948469130849,49.3892856841194,49.3984247612154,49.3923731804308,49.4024116881075,49.4675487940923,49.4596801705797,49.469663810333,49.4664460401869,49.4005032285047,49.3923594993033,49.4058046858399,49.4029463719223,49.4700304511095,49.4062253635417
"93",2013,"CALIFORNIA","6047",12.9894006585924,56.77,13000,48.5067277561758,48.5139423689386,48.5057980638174,48.5081530888429,48.5057463425919,48.5036610366282,48.4734304859236,48.4665035384014,48.4730708265011,48.4541213900772,48.5121020973142,48.5057201364533,48.5097969363857,48.5037250812166,48.4730419479604,48.5097045046053
"103",2013,"CALIFORNIA","6077",-0.730599341407654,43.05,21000,43.9788184767381,43.9855522674548,43.9345366830564,43.9815613077873,43.9567985756475,43.8995308728901,43.9065241362044,43.8703337866758,43.815315306694,43.8153323502126,43.9826597148004,43.9567945659135,43.9001185123763,43.9057870580038,43.8226866429072,43.9060157228669
