"","year","State","FIPS","yield_ana","yield","area","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P"
"452",2003,"MINNESOTA","27157",-0.568447265916202,5.91,4400,6.46209326678993,6.53338895526373,6.51982820966863,6.40642745641693,6.4084585731468,6.47637718197818,6.60241236798726,6.61532537086202,6.65079932508854,6.53213004893619,6.43876002200494,6.44394213195051,6.51182530804667,6.38546055780365,6.56147866065541,6.41824161548707
"482",2003,"MINNESOTA","27067",-0.168447265916202,6.31,3200,6.61742122785271,6.63236863961863,6.63388474386136,6.64801620759666,6.66215854353072,6.6685443085253,6.62608621837888,6.66306639970269,6.65025181847018,6.69283534482208,6.59609526194953,6.61381753066144,6.62639051147313,6.64151298019002,6.61564486977439,6.59045605160023
"511",2003,"MINNESOTA","27143",0.421552734083798,6.9,8600,6.65051646021968,6.6777600671925,6.68153767347259,6.58207583326193,6.60016879795297,6.6297652933465,6.73100480281489,6.76879279701321,6.76616195003338,6.66469745005606,6.62913420751878,6.64919773706393,6.67408589377856,6.5791751303523,6.72028658765275,6.62579723453292
"540",2003,"MINNESOTA","27013",0.231552734083798,6.71,2100,6.05051497198787,6.080919554544,6.07333842649603,6.00899890706081,6.01110609851537,6.04131560141568,6.0909442020092,6.10198436063353,6.11169271613142,6.03548150334187,6.03598348993467,6.03991794162907,6.06829448250657,5.99676799712292,6.06910283505223,6.02391914583511
"570",2003,"MINNESOTA","27039",-0.0684472659162019,6.41,2900,6.62034383395467,6.67690490303332,6.65103616568391,6.6224172514315,6.60962560401395,6.65711245078094,6.69276573428914,6.68578876540962,6.71115919660492,6.6779469382973,6.59930752685848,6.59072112376592,6.6437422265182,6.58893885459753,6.6378318362661,6.56741978271453
"599",2003,"MINNESOTA","27099",-0.578447265916202,5.9,8300,6.4474827011814,6.50734195428877,6.48433647572281,6.45712003818296,6.4458145115459,6.49591749651922,6.51628485120223,6.51030595008264,6.54178950014309,6.51485332965443,6.4286122671082,6.42118667174671,6.47783502174567,6.42728475910801,6.46723712365363,6.40028713924319
"655",2003,"WISCONSIN","55047",-0.778447265916202,5.7,3800,6.649225258334,6.69180903688081,6.70543638733233,6.61538234952765,6.63486734217006,6.67720215799987,6.82844334680361,6.85549260747166,6.88272290757605,6.82236587974428,6.64127015858061,6.66084606882842,6.70284903479228,6.62713829811359,6.83553653286788,6.65225957783217
"683",2003,"WISCONSIN","55097",1.6215527340838,8.1,23100,7.5974060895349,7.65150788808818,7.65422418200066,7.57402803208012,7.58170873525933,7.63334667343413,7.67140988558517,7.68427231066625,7.726347714405,7.65434012871872,7.59070247879849,7.59889099242334,7.65209701882368,7.57513779775253,7.66841719017845,7.59157336212849
"711",2003,"WISCONSIN","55137",2.2215527340838,8.7,12700,7.64953268186976,7.69920257558004,7.71641960106573,7.62713390205538,7.65066246784465,7.69812531660098,7.82518977932624,7.85936435368455,7.89251688695704,7.8421251058068,7.64069674305381,7.66447328482047,7.71356313517806,7.64214388991556,7.8375436378746,7.65495609987925
"739",2003,"WISCONSIN","55117",0.221552734083798,6.7,3300,5.69267126405321,5.70551265722239,5.69086914676554,5.63769352969759,5.62322335809339,5.64141408172637,5.85814108075236,5.82763438234543,5.83710071311188,5.7652797812631,5.69379459084999,5.67890828802814,5.69127767963485,5.62401727109936,5.82769164139496,5.68000118529049
"793",2003,"WISCONSIN","55089",-0.978447265916202,5.5,1500,5.73739539599925,5.79454187513239,5.772893368937,5.65922015259947,5.64355862514217,5.70373520760886,5.94007510833685,5.9117751336549,5.95227877108686,5.81327675686488,5.73013484315711,5.71522045183502,5.77050316750194,5.63606212128694,5.89264419506827,5.70706023776729
"820",2003,"WISCONSIN","55131",0.421552734083798,6.9,1400,6.14995981887708,6.21800681965962,6.2101962123819,6.08041897604834,6.07758099775642,6.14751895327814,6.3399451128848,6.33035573648323,6.38440997622564,6.24609098352874,6.14449771474775,6.14169995529874,6.20853781665236,6.07198251925449,6.31554604322782,6.13564412586081
"847",2003,"MINNESOTA","27127",0.811552734083798,7.29,6800,6.69737038091049,6.73665032869203,6.75280950100451,6.68505188752084,6.71175134295667,6.74705948083404,6.69875680836323,6.75027019932487,6.76805781887964,6.72352286609714,6.68113421727119,6.70938664868316,6.74727757734406,6.69605201248688,6.71440930920282,6.69174639205849
"874",2003,"WISCONSIN","55001",2.0215527340838,8.5,7300,7.36126924842808,7.37366829965393,7.37223902051996,7.30367514919601,7.31091058426309,7.32691817499023,7.51781150035399,7.53016728286701,7.52234512398788,7.4551552198773,7.34862508191971,7.35691453515495,7.36780397601591,7.29841005538773,7.49994591976749,7.34304163075136
"901",2003,"WISCONSIN","55039",0.721552734083798,7.2,7400,6.01882874237315,6.01983519023687,6.02565767352639,5.97149485634891,5.98294276727045,5.98824817147634,6.16244427038644,6.17854206489988,6.16617337297366,6.1211582604838,6.01084511211929,6.0225171645536,6.02284861620848,5.97507250458321,6.15891976583916,6.0138212121198
"928",2003,"WISCONSIN","55027",-0.878447265916202,5.6,7200,6.05950938596334,6.10967859749273,6.10720423696558,5.9958973722996,6.00264741799948,6.05419776522467,6.21766099117519,6.22921845726974,6.25756211049418,6.14553188000572,6.04667654862285,6.05444451075315,6.10286805801276,5.98993825981035,6.19854864152804,6.04035823590064
"955",2003,"WISCONSIN","55105",0.821552734083798,7.3,5100,6.75980784021214,6.68723593550435,6.68651624352497,6.67763762576473,6.68731453073216,6.62714107041272,6.91498347188761,6.93306195275889,6.8387097185224,6.8201719820642,6.74360286956556,6.75449112935796,6.68043955026001,6.67126952591837,6.89495706260206,6.73671399612132
"981",2003,"MINNESOTA","27121",-0.168447265916202,6.31,1600,6.61810295171717,6.65982994062843,6.67051179848189,6.67711503777762,6.69819324108706,6.7268209160083,6.59161293813067,6.63858685420209,6.65719077146901,6.70910233694359,6.60026932248719,6.62445711824682,6.66440630311153,6.68111808210641,6.59950301299176,6.60501372648413
"1026",2003,"WISCONSIN","55135",2.4215527340838,8.9,1700,7.00146019612112,7.02203258742461,7.0410593911045,6.98292844481728,7.00445847758707,7.02566314002146,7.11700799014317,7.14655146815146,7.16037196361755,7.13276590453352,6.99836674391773,7.01928543279116,7.04011579675206,7.00155460889665,7.13831574524743,7.01607772599121
"1051",2003,"WISCONSIN","55021",-0.378447265916202,6.1,900,6.27996162669062,6.29947781240498,6.30717637237165,6.21643843299056,6.23080864805307,6.25501563911897,6.44038572826724,6.46054951071064,6.46445035792103,6.38134749636899,6.27097839203651,6.28538910969181,6.30410167689674,6.22193184822085,6.43850128689801,6.27561696571235
"1076",2003,"WISCONSIN","55025",-0.878447265916202,5.6,1000,6.47000464407971,6.47394833699041,6.48737474204353,6.39367368791986,6.41672974260985,6.42739609617246,6.64995857247493,6.68550813424267,6.66809055077759,6.58745785738841,6.45629782593374,6.47967300421913,6.48257302758247,6.40326295676229,6.65277286091975,6.46477613380126
"1102",2003,"WISCONSIN","55109",-0.178447265916202,6.3,2700,5.71430560165943,5.73891523248979,5.73495392762251,5.70175108657199,5.7104245693954,5.73092596472647,5.90243180628829,5.92213217389729,5.91572273250302,5.90926445173509,5.69414035760357,5.70577916774242,5.72789700510094,5.69072557598099,5.87476110935579,5.68363869946932
"1127",2003,"MINNESOTA","27045",-1.0084472659162,5.47,1500,6.5862049112994,6.65240831983793,6.63092994187297,6.54202466075915,6.53442365926056,6.59646413720765,6.59313808362405,6.59549538551932,6.63193375562308,6.51514410222099,6.56522678747272,6.56092862214111,6.62371408917477,6.51368561676262,6.54861722306966,6.53773379953474
"1137",2003,"WISCONSIN","55015",-0.978447265916202,5.5,1400,5.73223580770152,5.69034003430856,5.70309266665424,5.70083738741969,5.71240230397945,5.67821243480313,5.89124841936116,5.89990655465778,5.85896672804408,5.87516733801374,5.73448794956973,5.74472879549311,5.70374540681354,5.71460138364498,5.90285849434715,5.74731539152819
"8",2004,"MINNESOTA","27085",-0.465503170455486,6.1,2000,6.43570098820762,6.41789720878437,6.47758680493447,6.4051942407389,6.47020114801317,6.45648487474949,6.74868710097902,6.8388741901539,6.8051932466691,6.82755260933877,6.4313133055133,6.49653840817583,6.47729203735486,6.46664894664955,6.82102132014353,6.49187528957524
"35",2004,"MINNESOTA","27093",-0.265503170455486,6.3,1300,6.60261208499359,6.58288530213249,6.64307703960883,6.56187075538763,6.62622635578783,6.61210169978282,6.86328034169409,6.95325741334558,6.92193930589674,6.92609425986661,6.59982856274371,6.66387360391595,6.64289312465324,6.62401197626311,6.94108294966866,6.66102660067926
"67",2004,"MINNESOTA","27129",0.134496829544514,6.7,34200,6.4434009298001,6.42954157169663,6.49115242808887,6.39807832502197,6.46134788016184,6.45336367913956,6.82063942953764,6.89557232449552,6.87476721622066,6.87919327928384,6.44394663170811,6.50589736690266,6.49120290906692,6.46194633824128,6.89185403753051,6.50682121364684
"99",2004,"MINNESOTA","27015",0.734496829544514,7.3,9700,6.65123842816103,6.63000963448401,6.70005456083866,6.60069526655858,6.67134690339422,6.65717904958177,6.94849301028157,7.03779441494266,7.01461395733389,7.01053392606968,6.65353817212397,6.72221066267491,6.70022636067693,6.67345047254883,7.04064663814147,6.72515963552806
"132",2004,"MINNESOTA","27043",-0.365503170455486,6.2,5300,6.6332174167637,6.52538829965401,6.62762724404359,6.54387516653217,6.64556886431699,6.55604401671171,6.92259985594511,7.05658455551488,6.9536777237604,6.98609783882109,6.6388373192416,6.73689725344479,6.62800243144669,6.65052240310298,7.06980261092268,6.74376130146835
"163",2004,"MINNESOTA","27047",-0.265503170455486,6.3,5800,6.80903837908749,6.64375600459095,6.73251108549496,6.75440913502447,6.84036292288245,6.69374858301606,7.06090794567133,7.1685751946778,7.01439583182482,7.14277345028973,6.81704620496081,6.89906832488209,6.73302363383349,6.84736000257534,7.18960502821343,6.90856571227057
"219",2004,"MINNESOTA","27091",0.634496829544514,7.2,2000,6.50824729251782,6.39120183783308,6.49737835906106,6.40632688583508,6.51338080230672,6.41679893688815,6.77869857349645,6.92501703322676,6.80996565292435,6.83395384262023,6.51228894620158,6.61603571550103,6.49764105537533,6.51698727817633,6.93370354886964,6.62113519755863
"251",2004,"MINNESOTA","27103",0.534496829544514,7.1,2500,6.54349400291042,6.49270950564339,6.56309778965549,6.50865443134767,6.58287972828545,6.53923020170528,6.74649103923659,6.85484419315247,6.79534048234414,6.83234445323969,6.54159192360896,6.61513450052196,6.56296490981215,6.58146234376391,6.84624888490019,6.61333520295293
"279",2004,"MINNESOTA","27147",-0.665503170455485,5.9,6100,6.53721184874279,6.4031717425533,6.461644226501,6.59073842508046,6.65008345663822,6.51875774864177,6.72515200331927,6.80643694986597,6.67095770577008,6.9026986615271,6.53837979734234,6.59682658707503,6.46168554733046,6.65140585650683,6.80741128966462,6.59843994523895
"311",2004,"MINNESOTA","27161",0.634496829544514,7.2,4900,6.71600853917508,6.62160389966353,6.68198116778173,6.7261953263633,6.78357889051974,6.69455121680936,6.87412258078959,6.94531574939837,6.86068185246973,6.99046023037229,6.72245788229649,6.77714599669149,6.68240721504391,6.78928599492536,6.96287931659726,6.78473919148744
"355",2004,"MINNESOTA","27037",-1.06550317045549,5.5,3400,6.46115567923667,6.47136837916741,6.52222994015386,6.41161519370108,6.46891133236779,6.48350773146442,6.72693236254895,6.81057770298312,6.80218782503905,6.76590990146351,6.45501639550942,6.51305977435242,6.52182274938103,6.46380336200157,6.78804142118567,6.50637204435032
"387",2004,"MINNESOTA","27049",0.134496829544514,6.7,4400,6.51192568855487,6.46927906964833,6.50903486167868,6.48620421569132,6.52982920281679,6.49294462953059,6.82494357409714,6.87887943777571,6.82331325799834,6.87386216640588,6.50873021029225,6.55254760966594,6.5088063593857,6.52722114586434,6.86460795759828,6.54913344892787
"419",2004,"MINNESOTA","27109",-0.0655031704554858,6.5,8500,6.19877849159141,6.20052577868081,6.24990880898252,6.28734448385191,6.33858986801702,6.32818765464424,6.41052161000615,6.48138029655192,6.47574705038338,6.62122388216363,6.19755373908563,6.24892919889966,6.24983922060282,6.33792565422014,6.47465976869248,6.24779036520649
"451",2004,"MINNESOTA","27157",-0.365503170455486,6.2,3900,6.31637801478707,6.3201797521063,6.35592274174353,6.3138683298315,6.35195573545025,6.35514645591691,6.71870191121268,6.75550797029686,6.74763385608618,6.79168973591688,6.3146748690058,6.35271565230438,6.35581668309835,6.3506437399098,6.74446410595828,6.35096803836184
"481",2004,"MINNESOTA","27067",-0.165503170455485,6.4,3700,6.579799907144,6.56188475202197,6.61780373542682,6.54832034128614,6.60761913362688,6.59410130164199,6.86207627869908,6.94128094386663,6.91306225231453,6.92925849975409,6.57780189966192,6.63667838377495,6.617673926145,6.60607284245495,6.93117446466572,6.63469815147791
"510",2004,"MINNESOTA","27143",-0.365503170455486,6.2,7700,6.60350242456865,6.53030702140659,6.59922583577468,6.55508838072636,6.6298076134634,6.56708858911573,6.93316334432856,7.03758105768003,6.9484396568974,7.00530149839627,6.59917003963112,6.67385250094703,6.5989139538636,6.6262998441177,7.01967993166491,6.66929860557038
"569",2004,"MINNESOTA","27039",0.434496829544514,7,3500,6.68238348324706,6.61333507492578,6.68154073568846,6.73228769980856,6.80228669723531,6.73120421224553,6.87721146243609,6.97681582573272,6.90351421145994,7.06819742302884,6.68250474072122,6.75174715980505,6.6815400459477,6.80275172273482,6.97451896844095,6.75222473814985
"598",2004,"MINNESOTA","27099",-0.0655031704554858,6.5,8400,6.47575877641177,6.40231870202998,6.46870814659423,6.46730229504365,6.53405696668174,6.46643769320291,6.7767161260107,6.85979078267389,6.78479979351795,6.88804918117204,6.47811846096953,6.54316626996431,6.46886065268318,6.53628658371234,6.86276047728421,6.54616552871419
"628",2004,"MINNESOTA","27141",1.53449682954451,8.1,2200,6.88783322067977,6.87678217764566,6.93136677973441,6.87594790124679,6.93447397828592,6.92478788983061,7.12504400992813,7.20776700858745,7.18527404267133,7.21550906696662,6.8848834055114,6.94339283327045,6.9311733381231,6.93215839448946,7.19541357933277,6.94032979432788
"654",2004,"WISCONSIN","55047",-1.26550317045549,5.3,2900,6.26805146330759,6.36223290259027,6.34298143832068,6.32023559170957,6.29770699592181,6.3784792510303,6.78289259346911,6.70788189068718,6.7981341520523,6.82887581954496,6.27086243850535,6.24810334527517,6.34321143356657,6.30012199616952,6.70879868632311,6.25118417108359
"682",2004,"WISCONSIN","55097",0.734496829544514,7.3,22300,7.4563534917568,7.50076004480801,7.48202979656846,7.50091678995308,7.48347451666101,7.51897307966281,7.70602701849789,7.66622213545155,7.700150629702,7.74239421852645,7.45347708174128,7.43739452603216,7.48184322419707,7.48106328766598,7.65367909582946,7.43404873747997
"710",2004,"WISCONSIN","55137",0.834496829544515,7.4,11400,7.53324947810151,7.59630203081707,7.56854020885567,7.58017556414789,7.55212510420168,7.60475625830699,7.87355074569272,7.80797022266296,7.86228279706237,7.89775622320823,7.5320003627394,7.5049861972208,7.5684720487193,7.55106167904733,7.79903231341401,7.50343493507756
"738",2004,"WISCONSIN","55117",-2.16550317045549,4.4,2200,5.33227232371492,5.36764737291368,5.34887037044957,5.36213173830234,5.34380121468066,5.37288499444862,5.85268136608941,5.79105064619015,5.81351089784278,5.87597163041193,5.33063222606824,5.31322141771444,5.34876586733023,5.34240513925159,5.77828243751182,5.3112732377877
"819",2004,"WISCONSIN","55131",-1.76550317045549,4.8,1200,5.81017086884354,5.9073392657808,5.8845990078419,5.83302563228694,5.80969118475702,5.89680874602668,6.34250106511685,6.2702933051524,6.35619206999197,6.34841934933739,5.80956016161588,5.78686910533372,5.88459135119855,5.80913588603512,6.26048219316564,5.78606412720342
"846",2004,"MINNESOTA","27127",0.534496829544514,7.1,6800,6.44614869001401,6.44049879677962,6.50204208555147,6.41405371020028,6.47380027852938,6.4719427298008,6.88830694570062,6.94623680305198,6.9414134769675,6.9606690923676,6.45106567980619,6.50830678408275,6.5023999669634,6.47812521685655,6.95491893355592,6.51417215637342
"873",2004,"WISCONSIN","55001",0.134496829544514,6.7,7100,7.03459265856693,7.07300517724868,7.05882004809726,7.12540542896212,7.10540687054799,7.12991586544728,7.50412636567504,7.43105220792955,7.47363699500906,7.60463756173176,7.04082050716041,7.01974626168799,7.05926522499226,7.11081415014296,7.44309900173115,7.02671603329031
"900",2004,"WISCONSIN","55039",-1.66550317045549,4.9,5700,5.59751238716128,5.69321635441038,5.67745561448964,5.68037400666814,5.66306555524764,5.74119367401433,6.0875967331186,6.02673659622469,6.11404261657672,6.18222579562791,5.59797010514503,5.58123332968044,5.67752370383684,5.6635668868684,6.02083771290944,5.58167102894591
"927",2004,"WISCONSIN","55027",-1.16550317045549,5.4,5200,5.68773125663472,5.7698006360844,5.75012966410253,5.73895688305237,5.71936546824995,5.78886748767845,6.14684835617523,6.0873349811578,6.15763232219352,6.1945657306729,5.68620524497351,5.66763645902988,5.75005282586086,5.71810703292545,6.07581871659792,5.66581216731265
"954",2004,"WISCONSIN","55105",0.0344968295445138,6.6,3900,6.54323639628585,6.55798761188588,6.52937195499934,6.53723534829337,6.51026549720449,6.52491685625217,6.882206568169,6.82118527327866,6.82340070003262,6.8378474336417,6.54000371468099,6.51435436723994,6.52914494590029,6.50740951490015,6.80620205028562,6.51055699064123
"980",2004,"MINNESOTA","27121",0.134496829544514,6.7,1200,6.72479771773042,6.70355864755928,6.75382344601282,6.72165701943498,6.77444926337401,6.75440396951762,6.84624130816359,6.92496030153331,6.89797832208883,6.93534240029261,6.72350058930393,6.77591120280081,6.75373924416163,6.77353443003385,6.91935694121071,6.77469524978711
"1025",2004,"WISCONSIN","55135",0.534496829544514,7.1,1200,6.96459537880706,7.02203094591953,6.98632485506021,6.99503373486669,6.96050992231279,7.01005824840353,7.17300015303315,7.10912313686126,7.15616867144553,7.16032428085085,6.96127293279873,6.9284074696746,6.98610776242222,6.95762751205814,7.09577393280645,6.92447272539887
"1101",2004,"WISCONSIN","55109",-0.965503170455486,5.6,1700,6.00014914312607,6.00558715882952,6.03890194984726,5.9396441311076,5.97772285975737,5.98964911412795,6.15573475635129,6.2132155930101,6.20577904878224,6.14441476519099,5.99562370342424,6.03417877468584,6.03859965002467,5.97389146729719,6.19718679863705,6.0292282959815
"1126",2004,"MINNESOTA","27045",-1.16550317045549,5.4,1500,6.28620233286376,6.26266238578922,6.3181444289412,6.38279649283692,6.43963898132123,6.40483420735812,6.63136329762214,6.70080267504472,6.66931830026726,6.86617812414042,6.2858956776213,6.34255789244344,6.31812966678964,6.43979177083074,6.694934484029,6.34248772643869
"7",2005,"MINNESOTA","27085",0.546473344677634,7.2,1700,6.73901282230156,6.75649095099517,6.80831413435576,6.78312534983648,6.83633055022727,6.8517270512789,6.71181136602269,6.82531320396536,6.83560084455773,6.88531587579567,6.73440421318182,6.78521478523545,6.80820228156883,6.83282121427611,6.80889718921075,6.78056950201545
"34",2005,"MINNESOTA","27093",1.14647334467763,7.8,1500,6.75708764223082,6.79824496074222,6.84345888617531,6.7989078252434,6.84213245173681,6.87900152090865,6.77774043562929,6.86049101554546,6.9049231181257,6.93125795526019,6.75727755051604,6.79735374345898,6.84347685460699,6.84256017640645,6.86095092648614,6.79781972584514
"66",2005,"MINNESOTA","27129",0.746473344677634,7.4,35500,6.71457139746009,6.7352904703028,6.77905177235935,6.73904163297579,6.78142239698465,6.80157238252715,6.7997902250824,6.87982509427879,6.9007796145527,6.93130525636747,6.71407647332338,6.75343834107932,6.77904845257048,6.78125009709059,6.87665122654662,6.75316023098934
"98",2005,"MINNESOTA","27015",0.146473344677633,6.8,9600,6.83996601123713,6.85203313142008,6.90031512299251,6.84031553969609,6.88690095899619,6.90255330035288,6.97160536111888,7.05690517440584,7.06978674420112,7.08161313263504,6.83985319001632,6.88274221515948,6.9003214717001,6.88702882398482,7.05435972758775,6.88289964207213
"131",2005,"MINNESOTA","27043",0.446473344677633,7.1,5700,6.65440858115869,6.6452358353631,6.71842119353616,6.61062352107825,6.67843592058757,6.68264513044275,6.85053286259008,6.96595809558479,6.96924858561772,6.94996694959973,6.65799654100829,6.71882848065409,6.71852691562007,6.68167184953262,6.97602977569995,6.72309861626699
"162",2005,"MINNESOTA","27047",0.946473344677633,7.6,8400,6.83969288155647,6.85421269647206,6.91081396635884,6.80814315588289,6.86311243603054,6.88571801925003,6.91321641860558,7.01612737410251,7.03353857371995,6.99255337835085,6.83951133595666,6.88984528869478,6.91082015088366,6.86317357919861,7.01434105826878,6.8899769839919
"218",2005,"MINNESOTA","27091",-0.253526655322366,6.4,2400,6.42097853498737,6.43105065551149,6.50737712868341,6.39745697114258,6.46704333558334,6.48672001124435,6.69732807196579,6.81073259392414,6.83501440043836,6.83498698862787,6.42606759057125,6.48823489335729,6.50752594052589,6.47156659905763,6.82498228703074,6.49413451785498
"250",2005,"MINNESOTA","27103",0.0464733446776338,6.7,2600,6.62492923752022,6.71422954189082,6.75835701669401,6.62624617079992,6.66826582722838,6.75403695493152,6.71285424052816,6.78779298802267,6.88025738805535,6.81185723478331,6.62630890075158,6.66453010542888,6.75841315895176,6.66961390341849,6.79149333047513,6.66626863736132
"278",2005,"MINNESOTA","27147",0.446473344677633,7.1,6300,6.65737863960164,6.70339302207524,6.75650465727303,6.66329147087613,6.71704608803031,6.76339169682639,6.6745075337424,6.78349816112482,6.82483786714362,6.79909343799153,6.65438997251168,6.70484263440145,6.75644005601206,6.71482651872608,6.77230730324874,6.70194413860494
"310",2005,"MINNESOTA","27161",0.846473344677634,7.5,5900,6.69787122250546,6.74726946817808,6.80344471764001,6.68949040761109,6.74428329482542,6.79587304962417,6.82826982799249,6.92981023928982,6.97889238488786,6.94356419830558,6.69747086636853,6.74792211201505,6.80344988397611,6.74419762673054,6.92624497220485,6.74781831229559
"354",2005,"MINNESOTA","27037",0.946473344677633,7.6,3300,6.63955005071409,6.73777884514118,6.77278801427388,6.66336060508001,6.6993400390703,6.78948805190159,6.62742667433961,6.70196706371975,6.79494125614674,6.73702102118792,6.63734743673654,6.67136101955187,6.77274872152175,6.69771710219728,6.69413328783336,6.66920422487509
"386",2005,"MINNESOTA","27049",0.246473344677634,6.9,3900,6.76374141868348,6.86288722669649,6.91792804044657,6.80837033059416,6.86336816002744,6.95374286319027,6.73950428438999,6.85129843240046,6.94762427847541,6.91858290838696,6.76158250586904,6.81326381760904,6.91789321726586,6.86190403748596,6.84388189954593,6.81126924104475
"418",2005,"MINNESOTA","27109",-0.953526655322366,5.7,8500,6.74989555942431,6.72742502500429,6.76225528030405,6.72305786672955,6.75841790655829,6.74445260511215,6.7133972453992,6.7867236571739,6.7632697512152,6.74885852181179,6.74763982348385,6.78064241922392,6.76219770631818,6.75666945461789,6.77910707183572,6.77842168418983
"450",2005,"MINNESOTA","27157",-0.353526655322367,6.3,3700,6.81519815132275,6.901345465624,6.93049259293199,6.84283986812964,6.87085914500072,6.94903897352896,6.75937223481258,6.81452048686179,6.90379626114638,6.85504800566719,6.81572841429868,6.84158150908491,6.93052333632615,6.87147561622165,6.81750386450147,6.84232238170862
"480",2005,"MINNESOTA","27067",1.54647334467763,8.2,3800,6.76098010648582,6.82329699593689,6.8522417186126,6.78092599451271,6.80544845700912,6.86293326722942,6.81401614761714,6.85041566719212,6.92464169996635,6.90001115844831,6.76548216098152,6.78678001097442,6.85237469331038,6.80933731317682,6.86619699943034,6.79177973092326
