"","year","State","FIPS","yield_ana","yield","area","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P"
"420",2003,"MINNESOTA","27109",-0.778447265916202,5.7,8200,6.49942621992729,6.15218146389979,6.31892889620179,6.24774322891228,6.41074901123503,6.12865785186249,6.22993243205474,6.42971074423093,6.10376705693125,6.19813496857837,6.23339985283896,6.41553878722223,6.09908980692343,6.190789366393,6.1863372117143,6.18479865232954
"452",2003,"MINNESOTA","27157",-0.568447265916202,5.91,4400,6.69886485450393,6.24611757470707,6.48465762034146,6.37252597262758,6.59335349147259,6.22377872810339,6.34099328184866,6.60295726177065,6.18389824564668,6.29584806047557,6.35084193136887,6.59689246928557,6.18297278917706,6.30390696819389,6.28745251137161,6.29245465772961
"482",2003,"MINNESOTA","27067",-0.168447265916202,6.31,3200,6.7799020556489,6.24398775707072,6.57520251459229,6.38759618137599,6.67769622608561,6.23514438864843,6.36739628492555,6.71105350375849,6.1992470093341,6.34349381217079,6.36894930592195,6.68529231023348,6.1909460139678,6.32686057747796,6.32145992824499,6.31724907550478
"511",2003,"MINNESOTA","27143",0.421552734083798,6.9,8600,6.80440760699319,6.2679539212182,6.58360373487166,6.40207659884105,6.69972016695313,6.25657637163011,6.40450318329297,6.75632821097374,6.23613187902416,6.37627874300076,6.39999968337524,6.7188579625299,6.22283158209301,6.34887907032963,6.36499190167963,6.35417120688637
"540",2003,"MINNESOTA","27013",0.231552734083798,6.71,2100,6.13709771420508,5.75091967973474,5.94622121867685,5.84515573078286,6.03771152516241,5.72247622262348,5.84614883339482,6.08257163775935,5.71018957787354,5.81300348620311,5.84291706615159,6.05263389298527,5.69929080892429,5.78920724615768,5.8042870834293,5.7947207801368
"570",2003,"MINNESOTA","27039",-0.0684472659162019,6.41,2900,6.840007472392,6.58324809840531,6.68395128173952,6.65579727770857,6.76287822205819,6.55668191618385,6.64057939023436,6.77859298187463,6.53820018519392,6.61432612334221,6.64262839923456,6.76539955911215,6.53351810827785,6.60384983677737,6.60104800396725,6.59830269526398
"599",2003,"MINNESOTA","27099",-0.578447265916202,5.9,8300,6.65245587818124,6.29704104289705,6.498369501528,6.3836680731755,6.56570299898053,6.2742303090724,6.3791872703869,6.59981934174116,6.25909958831761,6.34995907259816,6.37830701832128,6.57693460447348,6.25117722189314,6.33385574887823,6.34162005250373,6.33552540568891
"655",2003,"WISCONSIN","55047",-0.778447265916202,5.7,3800,6.92731911141524,6.55802586542482,6.74023298177789,6.65795257255196,6.84816996146394,6.54600774584567,6.64968023661698,6.87401258792289,6.52415072856868,6.61857864917998,6.65180500598802,6.85840295791676,6.51880393448967,6.61326541957451,6.61542471765251,6.6134763259085
"683",2003,"WISCONSIN","55097",1.6215527340838,8.1,23100,7.75549110799674,7.40243866545466,7.60032644078106,7.50447765048022,7.68879215793438,7.39867392794861,7.48411914656779,7.70208622662431,7.36896445898262,7.46701772979341,7.48773816898204,7.69053389146353,7.36547537924899,7.46213509651749,7.45169916187007,7.45183767775681
"711",2003,"WISCONSIN","55137",2.2215527340838,8.7,12700,7.92815544098743,7.57359822253628,7.7698546113267,7.67193256327488,7.85798805165108,7.56667120296045,7.65866808454745,7.88000390178144,7.54240667168539,7.6404439722094,7.65989935002411,7.86326811097963,7.53679966637775,7.62986895904099,7.62679228401471,7.62405968933717
"739",2003,"WISCONSIN","55117",0.221552734083798,6.7,3300,5.78163740211091,5.77900980931077,5.76572698291138,5.78253358332185,5.76201265756059,5.76295217475368,5.78199922580344,5.78077263431981,5.76759712938685,5.80403614270586,5.77243097300659,5.75652787873575,5.75791339432542,5.7629383916355,5.76938506984713,5.75590707959967
"793",2003,"WISCONSIN","55089",-0.978447265916202,5.5,1500,5.89715922608899,5.78136705939337,5.87505053648667,5.81543018328783,5.8722419849513,5.77648010602608,5.80642047079745,5.88894648050128,5.76900418887809,5.82907953938883,5.79954709882454,5.86606703139038,5.76059255614282,5.79382050540494,5.79191377024109,5.78150572012589
"820",2003,"WISCONSIN","55131",0.421552734083798,6.9,1400,6.30838624380885,6.10281567781719,6.23713409677431,6.14058769939485,6.25055798445746,6.08095744334553,6.15190840950463,6.28929766543121,6.08448316558022,6.13577214839659,6.14573440833025,6.26346649509387,6.07503912596727,6.11131538122629,6.13071416084357,6.12027654874062
"847",2003,"MINNESOTA","27127",0.811552734083798,7.29,6800,6.7446889705871,6.26915812720229,6.60642190844439,6.39889593773059,6.66141726274977,6.26652547885691,6.37114704536764,6.68649492570444,6.22936651993217,6.369368261091,6.37110480144627,6.6601049921672,6.22108193978868,6.34430488713985,6.33052548860183,6.32505667020204
"874",2003,"WISCONSIN","55001",2.0215527340838,8.5,7300,7.53399479877045,7.06620707030754,7.39334491570683,7.19154090531403,7.46493691255152,7.07487063145894,7.1743868537211,7.49099554120842,7.04193258365602,7.16523768911394,7.17552965393883,7.47043422190262,7.03570244553302,7.15326238697604,7.14554549180879,7.14310846688243
"901",2003,"WISCONSIN","55039",0.721552734083798,7.2,7400,6.179245555357,5.92620017047124,6.03920430167603,5.9925911175033,6.11419881038137,5.90865131752374,5.99275615438854,6.14596869312349,5.90008476382032,5.97766310616012,5.98880090461904,6.12226579670802,5.89113996658957,5.95448643435198,5.96468225588562,5.9560625891941
"928",2003,"WISCONSIN","55027",-0.878447265916202,5.6,7200,6.25636081546501,5.90667977631151,6.10504532210512,5.98224108700328,6.17294328657649,5.88492589646045,5.99811230231064,6.22725401817575,5.8839013007257,5.96917481353192,5.99144086251218,6.1938399662761,5.87159107156558,5.9428423023,5.96917289464127,5.95708924079381
"955",2003,"WISCONSIN","55105",0.821552734083798,7.3,5100,6.87089881859768,6.39200866259837,6.68608859401272,6.50092651421089,6.77853493572993,6.38124473904364,6.52116343635683,6.84878051013756,6.37611919234727,6.49755149610546,6.51138350977257,6.80411829703281,6.35976477229679,6.46136071647508,6.49269302516135,6.47683970424641
"981",2003,"MINNESOTA","27121",-0.168447265916202,6.31,1600,6.79371994511394,6.25917305197936,6.61594686602125,6.41972253066119,6.71523905039686,6.27187013960269,6.37341735716655,6.71722667162636,6.21479124502426,6.36552534540046,6.382122271309,6.7080420696689,6.21338448053956,6.36508603458872,6.33129512362193,6.33640987065869
"1026",2003,"WISCONSIN","55135",2.4215527340838,8.9,1700,7.12687702383884,6.89676424560604,6.98651793773649,6.95804463554678,7.05114100673234,6.86676084375242,6.94613401927166,7.0674339016352,6.8524131311848,6.91675671068292,6.94809128640738,7.05518968244672,6.8480920959016,6.90789689918616,6.90788338729424,6.9051957613459
"1051",2003,"WISCONSIN","55021",-0.378447265916202,6.1,900,6.46345223250906,6.03494045631675,6.28726074918685,6.13981625481468,6.37875604304962,6.02466517520578,6.14297373465806,6.4228474221366,6.0089810454384,6.11411523078611,6.14069563198519,6.39588088828024,5.9995467411148,6.09801829252931,6.11158561956523,6.10459163518489
"1076",2003,"WISCONSIN","55025",-0.878447265916202,5.6,1000,6.61130539457881,6.12638310930642,6.4377930060488,6.23011502752044,6.50350139473779,6.10173647644302,6.24746406037297,6.57444367584997,6.09746080835763,6.21578843884153,6.23851821681849,6.52910283327715,6.08116238035826,6.17894564038906,6.21005619280048,6.19403936867417
"1102",2003,"WISCONSIN","55109",-0.178447265916202,6.3,2700,6.07930024792547,5.57006222457442,5.84469797722856,5.72573112509525,5.99023699918088,5.57219448620248,5.6836495260618,5.98824007872231,5.51773655398505,5.65013882750485,5.69649212932389,5.98860181747887,5.51941570079452,5.66664032815843,5.6370036349053,5.6466161961378
"1127",2003,"MINNESOTA","27045",-1.0084472659162,5.47,1500,6.69342918106328,6.24620438167106,6.5097688416468,6.35427043772939,6.60035897977447,6.23120970993836,6.35404989075414,6.64069800221476,6.21275952341484,6.31512804878374,6.3545810699942,6.61817854374765,6.20523393838701,6.30702305576251,6.31795447407127,6.31379612805289
"1137",2003,"WISCONSIN","55015",-0.978447265916202,5.5,1400,5.82861557877934,5.65052193369533,5.70960945805985,5.69975827511784,5.76588645176268,5.62423902247695,5.69644932460595,5.79492919145977,5.619035643949,5.69154179819394,5.69019728331123,5.76798814013475,5.60858102269796,5.65688091006719,5.66540779357241,5.65356087214772
"8",2004,"MINNESOTA","27085",-0.465503170455486,6.1,2000,6.84174507214481,6.91872304517591,6.69694981735398,6.9071861491239,6.81123640681647,6.91400320840126,6.91460803009408,6.83574219645794,6.9177865480302,6.94570462388029,6.91058123688823,6.8152977163382,6.9220772264601,6.91123954944962,6.92708470269685,6.92283378559896
"35",2004,"MINNESOTA","27093",-0.265503170455486,6.3,1300,6.99332186010802,7.12545054868291,6.82382119525097,7.10934980500214,6.9708950497049,7.11957605338295,7.11729995584908,6.99020178595712,7.12430379612847,7.14602236984546,7.11327216426802,6.97251448259986,7.12837704713392,7.11286474143366,7.12799438152894,7.12390869513319
"67",2004,"MINNESOTA","27129",0.134496829544514,6.7,34200,6.90758058235111,6.95812418042235,6.78063567125481,6.97039607657529,6.8969729428223,6.96597521129491,6.96076207999305,6.89817700358531,6.95826877040256,6.99410357610336,6.95911168172537,6.88904251779239,6.96046951374193,6.97330774579221,6.96986338520056,6.96774971989814
"99",2004,"MINNESOTA","27015",0.734496829544514,7.3,9700,7.03182786990724,7.05832974914042,6.86327749782024,7.06750178035994,7.00509859647742,7.05688877580555,7.07545214801489,7.02296941167018,7.05808991899835,7.08919506061285,7.07337155671755,7.01124178833309,7.06082946642856,7.07058358368658,7.08523328629976,7.08272631165738
"132",2004,"MINNESOTA","27043",-0.365503170455486,6.2,5300,6.91515708491329,6.97888003603525,6.70364919103034,6.97645373163426,6.88013170354431,6.96941599528541,6.99635678309038,6.90840630978,6.97810008978135,7.00182203419869,6.99333584131504,6.89358915185646,6.98164546037154,6.97981440497073,7.00696737520504,7.00366182655214
"163",2004,"MINNESOTA","27047",-0.265503170455486,6.3,5800,7.01683297181625,7.11875267175154,6.79060353683693,7.09564048023674,6.96852474693216,7.10016126789869,7.12600747375974,7.0097851862155,7.11764986181617,7.12968614516208,7.12170788759224,6.98906381976576,7.12237564735576,7.09997152089992,7.13963397929965,7.13506671528645
"219",2004,"MINNESOTA","27091",0.634496829544514,7.2,2000,6.75028800419106,6.76700675924692,6.54438863678578,6.7713839966346,6.71165203456432,6.75632583933069,6.79783677304302,6.75095316746594,6.76502178601458,6.8012566920764,6.79368146882792,6.73041696381681,6.76939822915795,6.7743096242538,6.8067817397125,6.80276118423059
"251",2004,"MINNESOTA","27103",0.534496829544514,7.1,2500,6.84160036151078,6.89343261474092,6.66530823771727,6.89901832966893,6.81590187691797,6.89228717627404,6.90527840892401,6.83324151420309,6.89303129377136,6.92555174715327,6.90270804877718,6.81977822824401,6.89617192455906,6.90238102023071,6.91583832085399,6.91288312251781
"279",2004,"MINNESOTA","27147",-0.665503170455485,5.9,6100,6.87175238423961,7.01420621398456,6.69538188255976,6.99925017253241,6.85159761926182,7.00957428209742,7.00692616900024,6.87604550266546,7.01178330430339,7.04809723114482,7.00117642889019,6.85124726612355,7.01713935751242,7.00277811480942,7.01719533245983,7.01182839040758
"311",2004,"MINNESOTA","27161",0.634496829544514,7.2,4900,6.96051233800079,7.07170807270731,6.7696316711328,7.0563772342163,6.9293941854023,7.06182940682161,7.07225943717034,6.95508501433587,7.0707733989126,7.08860348282257,7.06856502708612,6.93815624069287,7.07473800399746,7.0600175654245,7.08356454349651,7.07967770767088
"355",2004,"MINNESOTA","27037",-1.06550317045549,5.5,3400,6.80629007854093,6.94952896283371,6.66174564301185,6.91278484966716,6.76923154352979,6.93691073976489,6.92670484025128,6.8026378861199,6.94802474254365,6.96289365287872,6.92106918913757,6.77592691125933,6.95358202502925,6.91760086581651,6.94136603693154,6.93567754055049
"387",2004,"MINNESOTA","27049",0.134496829544514,6.7,4400,6.92964896070203,7.06197011125284,6.74378505119322,7.02600556231069,6.88487179941115,7.04294821008709,7.05294831265835,6.92691760041665,7.06026912134956,7.06986561806717,7.04746837506096,6.90139498005095,7.06575250635048,7.03048809438724,7.06671451776102,7.06122882390358
"419",2004,"MINNESOTA","27109",-0.0655031704554858,6.5,8500,6.72028802833948,6.84437693410019,6.52095298927336,6.81746526582612,6.68223986078054,6.82654197858531,6.84534827555481,6.7196193223564,6.8426612945125,6.85251344574156,6.84065314120655,6.69894208095185,6.84734286141359,6.8209819600901,6.85612994106425,6.85152422711965
"451",2004,"MINNESOTA","27157",-0.365503170455486,6.2,3900,6.93328432880234,7.06055669196058,6.71494737527425,7.02055545997772,6.87965663846157,7.03362263507012,7.06230912823303,6.93469772963408,7.05811722395492,7.06361918054594,7.05615296622385,6.90673716202111,7.06413416453732,7.02476744009284,7.07518828443397,7.06926649432574
"481",2004,"MINNESOTA","27067",-0.165503170455485,6.4,3700,6.98232843210586,7.12035959575701,6.85654526705988,7.10115967541452,6.97078473310421,7.11490153919758,7.10665159032647,6.98295366838576,7.11920005420569,7.13055653346767,7.10326595542805,6.96968906451875,7.1223632007718,7.10353766880773,7.11370991702007,7.11045547541507
"510",2004,"MINNESOTA","27143",-0.365503170455486,6.2,7700,6.99924149606442,7.07836142155502,6.8262777717642,7.07496653400159,6.97087358581083,7.07644625152288,7.07975709326487,6.99103814328383,7.07771176405233,7.11113842488424,7.07619900596179,6.97291567375115,7.08171784113997,7.07905222126305,7.09243303863785,7.08852309419396
"569",2004,"MINNESOTA","27039",0.434496829544514,7,3500,7.11387858634918,7.24914373702627,6.9463581620861,7.23962802501258,7.10305769532093,7.24484445683653,7.24963138991257,7.12713564145165,7.24574271407833,7.28580557311339,7.2435613156907,7.10280511565295,7.25096981152126,7.24182249062094,7.2554144757496,7.25021964169348
"598",2004,"MINNESOTA","27099",-0.0655031704554858,6.5,8400,6.89384969913494,7.00059282824572,6.71492512477536,6.98796729405505,6.86682797668719,6.99275600363853,7.00213330030172,6.89493473101654,6.99867627163095,7.02786752461013,6.99730234568151,6.87327053623809,7.00339950139276,6.99134577894323,7.01223913639012,7.00759218408899
"628",2004,"MINNESOTA","27141",1.53449682954451,8.1,2200,7.27089762612524,7.44367834125723,7.10571383538294,7.40846634008414,7.24151954689559,7.43138600046052,7.4220109601139,7.26842487134864,7.44225319387714,7.45277872071988,7.41693037250663,7.24625911710331,7.44719561798308,7.4126334733132,7.43466133268591,7.42958589774855
"654",2004,"WISCONSIN","55047",-1.26550317045549,5.3,2900,7.05380769404144,7.13444595850105,6.85762172064546,7.11924019793484,7.00102703478304,7.1296936960853,7.12694075909469,7.0424017465269,7.13306443791594,7.18488722033547,7.12033038990021,7.00658920277599,7.14020102348765,7.12621316434939,7.14842311850133,7.14135162435205
"682",2004,"WISCONSIN","55097",0.734496829544514,7.3,22300,7.92450197395594,8.04932797489593,7.7355517903938,8.01866536908847,7.87347324483188,8.03840424547973,8.03269924744157,7.91732330372487,8.04753461258729,8.08386706693667,8.02566067565201,7.88162456954143,8.05475301603309,8.0251784901662,8.05262139275596,8.04536675162568
"710",2004,"WISCONSIN","55137",0.834496829544515,7.4,11400,8.12490550512212,8.1933156669435,7.9236624989895,8.18224750875883,8.07275250724083,8.18861725584698,8.19214388154046,8.11729687493761,8.19136015277038,8.24952975383236,8.18506223122014,8.07960883893095,8.19880621022734,8.1889112854107,8.21250061885354,8.20517245582417
"738",2004,"WISCONSIN","55117",-2.16550317045549,4.4,2200,6.09514737491212,6.12086022755819,5.89680507406754,6.12424907411748,6.04813754369925,6.11908456366605,6.13311479016371,6.08623045787328,6.11943167380121,6.17787903267441,6.12760567225514,6.05560202761296,6.12553085992207,6.12996231501194,6.15072462515174,6.14485855631167
"819",2004,"WISCONSIN","55131",-1.76550317045549,4.8,1200,6.57920972387897,6.60034604795704,6.34393413720759,6.59755173276413,6.50925184789088,6.5968349399861,6.6061160849518,6.55328245166374,6.60059423004483,6.65691329995663,6.60100215209811,6.52020764346618,6.60723205119513,6.6059481498991,6.63274282434015,6.62634006755498
"846",2004,"MINNESOTA","27127",0.534496829544514,7.1,6800,6.96357191445376,7.02505938542519,6.86028403303435,7.03270319082326,6.95610173542689,7.03357702055921,7.0201774493062,6.95604451161498,7.02499942927392,7.059888319957,7.01814760263208,6.94544081922852,7.02739310310368,7.03558583916211,7.02904195466654,7.02665927915826
"873",2004,"WISCONSIN","55001",0.134496829544514,6.7,7100,7.77947121074367,7.88018082442715,7.57907723944661,7.86229260005717,7.73091394587618,7.87394946766404,7.87181584873662,7.77031818761676,7.8786636191114,7.92476331594458,7.86534444250133,7.73658563544346,7.88551843302854,7.86874557537264,7.89163210320206,7.88482238329457
"900",2004,"WISCONSIN","55039",-1.66550317045549,4.9,5700,6.4449974973484,6.48221334606222,6.19643476745253,6.47360401643559,6.37670286419722,6.47181595903004,6.49600483011302,6.43499422255635,6.4801730893647,6.54078892526889,6.48863946770819,6.39452391928494,6.48819009553775,6.48086476197444,6.51843233641136,6.51069367570038
"927",2004,"WISCONSIN","55027",-1.16550317045549,5.4,5200,6.40271162031866,6.39963163049959,6.15791542365558,6.40408570727389,6.32885976061301,6.39871493614055,6.41161464167499,6.37928709837329,6.39914672834131,6.4739057473551,6.40528090495778,6.33945948712124,6.40691377132363,6.41299225846435,6.43959327522804,6.43212892313213
"954",2004,"WISCONSIN","55105",0.0344968295445138,6.6,3900,7.04768699532156,7.03100065094924,6.78535150826346,7.05504013606791,6.98535015513857,7.03866140743316,7.05142488188177,7.01697662610615,7.03193859222134,7.10925332711745,7.04756920814632,6.98864886592827,7.03775476649737,7.06337457443543,7.07802558134641,7.07259042933116
"980",2004,"MINNESOTA","27121",0.134496829544514,6.7,1200,6.97137888305364,7.21418556814096,6.87443688466663,7.16938470068845,6.97093193142001,7.20583950260249,7.17100785313461,6.97754311091084,7.21248817512016,7.20753279213796,7.16648627308215,6.9624818162331,7.21615156776235,7.1716289947341,7.17726456085837,7.17321342574433
"1025",2004,"WISCONSIN","55135",0.534496829544514,7.1,1200,7.37971649757373,7.41720262540771,7.16852687034032,7.40857255285127,7.31841555106329,7.41067899374001,7.42305927579465,7.36983420785908,7.41534122517114,7.47609367745185,7.41592943129243,7.33036641579016,7.42304148763395,7.41566821206263,7.44489805745565,7.43739488987044
"1101",2004,"WISCONSIN","55109",-0.965503170455486,5.6,1700,6.29522655772561,6.46734027589667,6.107011526183,6.42894998586869,6.26261245563931,6.44777437248041,6.4557222145896,6.29651824632508,6.46552233504156,6.46536793452124,6.45079810679636,6.27650076230454,6.47018621405967,6.43228042139981,6.46580869114982,6.4610920864796
"1126",2004,"MINNESOTA","27045",-1.16550317045549,5.4,1500,6.87610741824457,7.05176972919334,6.74341907862219,7.01181871092369,6.85126836316757,7.03876073214133,7.02534583917638,6.87845174645985,7.04984804907251,7.05728418290082,7.01986234778002,6.85519342845019,7.05486333954656,7.01545208164575,7.03611392027579,7.0309047423809
"7",2005,"MINNESOTA","27085",0.546473344677634,7.2,1700,6.62213288041404,6.7151994073632,6.63492956255725,6.61897633788735,6.54467664407741,6.64783695843669,6.7333611841687,6.70076775367166,6.73933627781725,6.72786400724249,6.66405110167743,6.57707746012646,6.68009452758727,6.58929440873501,6.72090411157767,6.63620496800813
"34",2005,"MINNESOTA","27093",1.14647334467763,7.8,1500,6.72232488672208,6.79862452506103,6.74855859681822,6.71949568677812,6.66672308246667,6.74880230729075,6.82687027818796,6.81657233088525,6.8338842596143,6.84478816914819,6.75617493280541,6.69267305771517,6.77481909370729,6.70008828443239,6.82143958509489,6.7375216598583
"66",2005,"MINNESOTA","27129",0.746473344677634,7.4,35500,6.74889826287684,6.90285338498162,6.75335933549869,6.79693458416416,6.6940529562402,6.84502162641123,6.91794850660685,6.84647663398258,6.93845527243183,6.91748742291818,6.84588116748791,6.72604293495982,6.87921765263258,6.77910424288695,6.91310925510939,6.82779968956599
"98",2005,"MINNESOTA","27015",0.146473344677633,6.8,9600,6.84692340535383,6.95521303741385,6.82524215163817,6.85926231800549,6.76226564210801,6.88158377247709,6.97060668370057,6.91267298573494,6.97175885687314,6.95576031320768,6.90480220474061,6.79490590750059,6.91439708636363,6.82393022136937,6.95414799423724,6.87215776378224
"131",2005,"MINNESOTA","27043",0.446473344677633,7.1,5700,6.62674849073017,6.74540466401568,6.62667699334152,6.64468476982536,6.54906787536972,6.67533789562066,6.75527138468631,6.69719370879327,6.76461921770269,6.74458677874508,6.68933719817833,6.58059523087163,6.70808698822151,6.61295196178182,6.74113654981679,6.65978598941555
"162",2005,"MINNESOTA","27047",0.946473344677633,7.6,8400,6.78865436880615,6.87519687204572,6.74423737944352,6.78908870534531,6.70990571674834,6.80820131902391,6.90466774236332,6.85880503224736,6.89725375983661,6.88000035594725,6.84135032168765,6.74672060687013,6.84215646165704,6.76137260878707,6.89239737823652,6.81471868738588
"218",2005,"MINNESOTA","27091",-0.253526655322366,6.4,2400,6.57432039445537,6.65324077383435,6.53575192194619,6.58010657175256,6.49821027023619,6.5894997330626,6.67692815294392,6.63359770886122,6.6687747433088,6.67096476302167,6.61692331366852,6.52515983088247,6.61582300629098,6.54700738711754,6.66158261173684,6.58670379687207
"250",2005,"MINNESOTA","27103",0.0464733446776338,6.7,2600,6.60704052635254,6.77014026028645,6.64699681108575,6.64908086532457,6.54244310252245,6.70383597850989,6.76947802242389,6.69717546686237,6.79920764068361,6.76557697223613,6.6975708277282,6.57488445541998,6.74002315316583,6.62534233234234,6.76091892171911,6.67453029920142
"278",2005,"MINNESOTA","27147",0.446473344677633,7.1,6300,6.58604579348992,6.71168694066758,6.56587548869939,6.60186448773248,6.50115185506181,6.63551883249831,6.73021133532265,6.66574718945883,6.7356075697725,6.7059349267137,6.65887041967281,6.54079692016029,6.67446066394608,6.57101424893554,6.71671097164281,6.62929942564324
"310",2005,"MINNESOTA","27161",0.846473344677634,7.5,5900,6.71424155898477,6.84047392018569,6.71831656931767,6.72789263482856,6.63814627618792,6.77011678623531,6.85989617834094,6.80636847694571,6.87170979908941,6.84256865825333,6.78557373006624,6.67777144511905,6.80924417906097,6.70310622944653,6.85054240001503,6.76107963971367
"354",2005,"MINNESOTA","27037",0.946473344677633,7.6,3300,6.56404709553149,6.65653270438373,6.58338955807463,6.55341326884759,6.48835971552472,6.59002805361244,6.67142374304295,6.63971954491423,6.68070549084062,6.64740153436642,6.60731066518997,6.52634003788141,6.62641511657026,6.52925216134277,6.66141272437824,6.58357865685629
"386",2005,"MINNESOTA","27049",0.246473344677634,6.9,3900,6.69818455382016,6.77231416263635,6.70410844192442,6.66671812808185,6.61217094012794,6.70022513515781,6.79841646405186,6.77885250561181,6.79920124514419,6.76224417189132,6.73038129587645,6.65739990705575,6.74105047769656,6.64188211651941,6.78800010179985,6.70547498651509
"418",2005,"MINNESOTA","27109",-0.953526655322366,5.7,8500,6.52702585822498,6.65457199471174,6.44489945679233,6.53636172046974,6.41225748264025,6.55725467435851,6.67580610181224,6.58512025359872,6.66518987345632,6.61437623384263,6.60754197001009,6.46256875597641,6.60399205173134,6.4931175668843,6.65347421449171,6.56663130254973
"450",2005,"MINNESOTA","27157",-0.353526655322367,6.3,3700,6.64956726385925,6.7481523145961,6.61689268330341,6.62385693660701,6.53320320315669,6.65192080473035,6.77256173072251,6.72148303218951,6.76594156211825,6.71563167068961,6.69833247431042,6.58668275957034,6.70052774167106,6.58388040933094,6.75285225029983,6.65997612084145
"480",2005,"MINNESOTA","27067",1.54647334467763,8.2,3800,6.76615411388327,6.86321240983394,6.74993057495259,6.78346136944089,6.70119683669921,6.80510026628327,6.88975245156241,6.84836244962064,6.89079510598159,6.89891351704849,6.82090776973073,6.72755849168805,6.83201690044611,6.75678319972902,6.87948405646304,6.79606948368651
