year,FIPS,County,State,yield,area,tmax5,tmax6,tmax7,tmax8,tmax9,tmin5,tmin6,tmin7,tmin8,tmin9,tave5,tave6,tave7,tave8,tave9,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdave5,vpdave6,vpdave7,vpdave8,vpdave9,precip5,precip6,precip7,precip8,precip9
2011,27085,MCLEOD,MINNESOTA,6.22,1400,18.352142268,24.347346142,29.9036848622,26.7367038766,21.8775427321,8.12576923517,14.4097649692,19.1419561763,15.2783167841,8.86994444928,13.2389557516,19.3785555556,24.5228205193,21.0075103304,15.3737435907,11.3194292816,16.3186623921,19.7623572998,16.1143258998,14.996064094,1.2640157148,2.00966666767,1.45853184403,0.902026467326,0.69406837609,6.29172249821,9.16416452987,10.6104445719,8.50817618358,7.84506623504,146.291666627,99.6106410416,144.235641293,53.3710255478,7.94820513407
2011,27129,RENVILLE,MINNESOTA,5.5,29300,18.8202315021,24.5659705929,30.1471214443,27.1227570992,22.4112117543,7.8931499009,14.3352843172,19.1685863428,14.929163184,8.27880000424,13.3566907015,19.4506274551,24.6578538935,21.0259601416,15.3450058793,12.1804630026,17.0593764707,20.2956831284,17.6332257987,16.8178607864,1.0693510417,1.86695293993,1.56112903217,0.908208727701,0.708849019264,6.62490702216,9.4631647053,10.9284060803,9.27071726318,8.76335490286,154.907411902,100.806470443,129.3936471,37.8444706053,5.7866470407
2011,27013,BLUE EARTH,MINNESOTA,6.04,1260,19.4243521757,25.3230382492,30.0863458431,27.2308355379,21.9822814123,8.15485457382,14.7469835967,19.2152723454,15.1009968047,8.67975956366,13.7896033747,20.0350109229,24.6508090942,21.1659161713,15.331020488,13.7323770551,19.4252595672,20.1945584478,18.099053411,16.3039836091,1.40665256507,2.47312568309,2.11107086124,1.30228186054,0.897980874138,7.56951481008,10.9491926252,11.1528146545,9.70066763577,8.60098224164,111.586967139,125.803032505,149.179180329,21.4145901822,24.8690982867
2011,27015,BROWN,MINNESOTA,6.95,7280,19.151559133,24.8897156902,30.1486843895,27.3202688186,22.5149052265,7.87099937099,14.5316307077,19.1949588793,14.814803923,8.12488234864,13.511279252,19.710673199,24.6718216344,21.0675363708,15.3198937876,12.9790575566,17.8425882325,19.715215049,17.9243263725,17.2491437889,1.23503478716,2.0726601303,1.60417773493,0.999522453213,0.656908496243,7.10704617189,9.95762418138,10.659696392,9.46192441285,8.95302614259,144.376470715,120.613137131,105.121666712,24.27735296,7.48196079763
2011,27043,FARIBAULT,MINNESOTA,6.78,4860,19.7864047586,25.6024928821,30.0741466773,27.3124648579,21.6845811955,8.30238214447,15.0461453079,19.3853983999,15.3764157762,8.81979202271,14.0443934516,20.324319095,24.7297725386,21.344440317,15.2521866091,14.1607306282,19.4193760773,18.9835070207,18.1411193723,15.8703475751,1.18027570947,2.30007407012,1.82124344926,1.41719602877,0.987014243134,7.67050316885,10.8597250737,10.402375235,9.77915770055,8.42868090912,143.618376019,133.625726263,132.816495637,25.1974358294,32.124188026
2011,27103,NICOLLET,MINNESOTA,5.85,2520,19.0240184352,24.9584809444,30.0966313446,27.1394654305,22.0787285678,7.98326727454,14.5067476236,19.0713824861,14.9544193611,8.56330952437,13.5036428549,19.732614284,24.5840069153,21.0469423958,15.3210190461,12.6961013826,18.0823571635,20.1817926343,17.4649032316,15.9430047744,1.22251152077,2.09384285695,1.64087096554,0.914751151252,0.663633333188,6.95930645167,10.0881000102,10.9113317999,9.18982719142,8.30331905378,127.258856749,124.354857127,102.324714065,24.3682856898,13.3325713882
2011,27161,WASECA,MINNESOTA,5.98,4270,18.6782571795,24.7815555281,29.2003225622,26.5022625376,21.1899953736,8.09854838014,14.6546990796,18.9786693469,14.8744802804,8.6254953741,13.3884027798,19.7181273039,24.0894959545,20.688371409,14.9077453739,12.2031048354,18.0475185055,19.0495743621,16.3239964242,14.6109444506,1.25928763442,2.27893055708,2.03926523201,0.997441755234,0.750925925171,6.73119623489,10.1632245313,10.5444197971,8.66071908974,7.68093518787,107.659583358,131.242083372,167.614166549,28.5224999698,23.0815277854
2011,27037,DAKOTA,MINNESOTA,6.33,8090,18.4596468699,24.4923789526,29.6166926709,26.7977012064,21.4947438722,8.31322920329,14.4422456127,19.2914974423,15.8738947446,9.88091929928,13.3864380366,19.4673122827,24.4540950566,21.3357979755,15.6878315857,11.869643458,16.9969614074,20.1577215685,17.441185057,14.8084350913,1.34015959208,2.15316842219,1.92710016933,1.24969100204,0.964915788521,6.60490152502,9.5750649148,11.0424108689,9.34543802951,7.88667543991,112.96336839,131.143789878,151.139684269,68.0438945878,20.5456841892
2011,27039,DODGE,MINNESOTA,7.21,2730,18.1715143407,24.1854027638,28.6322938934,26.343288543,20.8560046253,7.42531810167,13.8048148175,18.3027598542,14.6002285006,8.69900462962,12.7984162212,18.9951087906,23.4675268738,20.4717585218,14.7775046275,11.2130286769,16.2743055392,16.0634991061,15.3451612761,13.4602638785,0.96671147065,1.67090277555,1.21163530391,0.938790321548,0.709981479854,6.08987007377,8.97260415739,8.637567205,8.1419757988,7.0851226792,104.990833384,136.094306027,165.416944656,23.6955555857,30.3702777661
2011,27049,GOODHUE,MINNESOTA,6.73,3200,18.4520681751,24.4951087341,29.3008350341,26.7408647941,21.2719952752,7.46216197964,13.6789338124,18.2999954272,14.7938183492,8.87117493859,12.9571150774,19.0870212732,23.8004152306,20.7673415717,15.0715851069,12.0669000156,17.2957777775,18.9423518752,16.990958595,14.4676548409,0.911811941736,1.55814657162,0.956762753789,0.660782428625,0.507723403671,6.48935597869,9.42696217454,9.94955731452,8.8258705118,7.48768912228,101.40744688,130.939149023,187.414680722,35.8193616898,23.5938297524
2011,27109,OLMSTED,MINNESOTA,6.59,5720,18.4934408549,24.5826265426,28.9670848208,26.5464486347,20.7561820743,7.56865292414,13.6906821086,18.2444773082,14.4889456323,8.72357407305,13.0310468895,19.1366543256,23.6057810645,20.5176971335,14.7398780737,11.8696983291,17.598237649,17.3343667948,15.875035834,13.0511604876,1.03471624847,1.6495401262,1.08948924592,0.672900238186,0.56895987595,6.45220728877,9.6238888876,9.21192802038,8.27396803609,6.8100601818,96.0496297136,120.79055569,191.516666774,33.1096296379,67.7835182642
2011,27157,WABASHA,MINNESOTA,7.12,3410,18.8574811225,24.9285212902,29.5522580536,27.128023323,21.2425177273,7.37354152243,13.491092199,18.3039704718,14.6669835354,8.80294325937,13.1155113225,19.2098067446,23.9281142627,20.8975034292,15.0227304933,13.0408476271,18.8020638335,19.8407446793,18.0819835409,14.2349999944,1.15176389686,1.82434751774,1.32699725373,0.774629374326,0.646797872495,7.09630576199,10.3132056756,10.5838709665,9.42830645762,7.44089893342,80.7010639056,129.621595793,175.051063596,48.8223403782,36.8786169868
2010,27067,KANDIYOHI,MINNESOTA,6.87,4760,20.0524786569,24.4942181232,27.9617006679,28.0922675594,19.5196740246,8.03132116048,13.6759338291,16.2946821686,16.528887561,8.32757353321,14.0418999087,19.0850759762,22.1281914183,22.3105775602,13.9236237789,16.4470161302,15.61433579,18.4832993379,17.3230289333,10.3341617664,1.55320208833,1.12767646988,1.24670778047,0.777184534943,0.389056372262,9.00010910925,8.37100612993,9.8650035592,9.05010673414,5.36160906934,65.0279412716,159.801323614,92.3369854077,200.14860247,152.882720817
2010,27085,MCLEOD,MINNESOTA,7.28,1400,20.1955665785,24.3214529897,28.1172911366,28.3115549774,19.9662179405,8.33750620282,14.1167948727,16.6892803877,16.966195215,8.65864102117,14.2665363907,19.2191239312,22.4032857621,22.6388750962,14.3124294808,16.3854921454,14.9408290673,18.8856410278,17.4621629344,11.077444445,1.70287013782,1.39455555559,1.59497518632,1.22728287731,0.766286323633,9.04418114159,8.16769231142,10.2403081071,9.34472290587,5.9218653843,71.7799999128,160.15974345,90.0280769486,158.478333352,163.885641318
2010,27129,RENVILLE,MINNESOTA,7.0,23900,20.3779278812,24.6835980283,27.9709753315,28.3658064587,20.1379980416,8.05564706421,13.8231470641,16.05557685,16.7395540807,8.34922549131,14.2167874727,19.2533725462,22.0132760907,22.5526802697,14.2436117665,17.1109468634,16.1340450964,18.4700853962,17.7694459243,11.4538294115,1.8681783671,1.34090588128,1.12615939153,1.0419962038,0.640039214749,9.48956261524,8.73747548883,9.79812239387,9.40572106405,6.0469343131,72.8125293745,181.579647132,113.489941229,140.697058729,206.021353141
2010,27141,SHERBURNE,MINNESOTA,6.44,1800,20.4340540635,24.1650090209,28.3850610154,28.3158413181,19.2273513485,7.59492153621,13.2263693683,16.0463164607,16.0995292005,7.96763062987,14.0144877999,18.6956891946,22.2156887381,22.2076852593,13.5974909892,17.2195640901,15.2012477455,20.3011551708,18.7228857951,10.1693468455,1.16993025213,0.915842342301,1.54989538011,0.902441149687,0.513328828607,9.19474717112,8.05854504389,10.9255252754,9.81266347241,5.34133783707,66.1497297714,187.203649041,83.413107975,162.21459437,199.647297097
2010,27143,SIBLEY,MINNESOTA,7.13,4600,20.6767037182,24.7425546208,28.5337462892,28.9276362228,20.3851820767,8.45948224021,14.2659439728,16.745402561,17.0850121989,8.74370868694,14.5680929792,19.5042492968,22.6395744251,23.0063242108,14.5644453818,17.3796530236,15.9120056108,19.6375061091,19.1157441053,11.80816527,1.76053401905,1.38466666647,1.46791542479,1.19565735848,0.751123248311,9.57009352134,8.64833613861,10.5527107669,10.1557007319,6.27964425916,79.9585713655,188.065714174,101.794453965,122.18915972,175.329579698
2010,27013,BLUE EARTH,MINNESOTA,6.22,1800,21.4219619171,25.0423196746,28.5412480199,29.1026996379,21.4103633943,8.46049180312,14.5992158436,17.3678212647,17.4157350675,9.26388251143,14.9412268601,19.8207677591,22.9545346423,23.2592173527,15.3371229529,18.8649550533,16.2579289642,18.8597064911,19.086827082,13.4800109329,1.79207562053,1.32662021665,1.44303543105,1.15134849134,0.835379779534,10.3285153369,8.7922745904,10.1513709611,10.1190877866,7.15769535622,62.0029509067,228.869508104,126.3387702,101.260409832,299.354426323
2010,27015,BROWN,MINNESOTA,7.84,6600,21.1507495278,25.1236045766,28.3560942476,28.8508823336,20.9968954177,8.11212839289,14.3275228824,16.6733649768,17.1528842408,8.67325817214,14.6314389603,19.7255637295,22.5147296122,23.0018832872,14.8350767949,18.2840322652,16.7907875828,18.3319702842,18.0996552768,12.5803464027,1.61812144021,1.5208235285,1.05719481241,1.03341555968,0.646130717906,9.9510768527,9.15580555568,9.69458254831,9.56653541826,6.6132385603,58.2385294146,169.532548931,100.328431301,84.8621568019,229.560784389
