,year,FIPS,County,State,yield,area,tmax5,tmax6,tmax7,tmax8,tmax9,tmin5,tmin6,tmin7,tmin8,tmin9,tave5,tave6,tave7,tave8,tave9,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdave5,vpdave6,vpdave7,vpdave8,vpdave9,precip5,precip6,precip7,precip8,precip9,tave56789,vpdave56789,precip56789,precip_gs_mean,precip_gs_std,precip_gs_z,yield_ana
10,2006,8003,ALAMOSA,COLORADO,375,18500,22.014112914000002,26.9079666557,26.601429025599998,24.4083774327,19.7970699983,1.76357419551,6.0861033317799995,9.65778388458,8.64408710419,0.633196667658,11.8888435548,16.4970349938,18.1296064551,16.526232268399998,10.215133332999999,22.742522579899997,29.8138133211,25.486135503899998,20.5332387176,18.1862366665,2.13170322679,2.6395099992,1.44422903144,0.6437967742899999,0.8795333323219999,12.4371129034,16.2266616602,13.4651822677,10.5885177459,9.5328849994,8.80239999915,11.7257000002,67.9278000871,54.973600043199994,25.2379999658,14.651370121019998,13.1793686443,168.66750009544995,139.77565557820432,38.288162805067245,0.7545894710158813,11.243168872082606
11,2005,8003,ALAMOSA,COLORADO,400,17300,20.385751619,24.5756833326,29.109380639,25.1491225892,23.3002966684,1.56234193584,4.528230002830001,8.40112258477,7.3390290366999995,3.91683333242,10.9740467774,14.551956667699999,18.7552516119,16.2440758129,13.6085650004,20.4110612833,25.949116686300002,34.143741950999996,23.9457580733,22.2290466595,1.41241290059,2.17367999793,2.6611064532900004,1.20556451525,1.2514066662999999,10.911737091900001,14.0613983421,18.4024242021,12.575661294300001,11.7402266629,18.8193999953,8.12259999465,14.647099994500001,36.3876000291,26.136399981599997,14.826779174059999,13.9878052326,104.11309999515,139.77565557820432,38.288162805067245,-0.9314250925180084,45.10263373632915
12,2004,8003,ALAMOSA,COLORADO,355,20600,21.1037612756,25.0451866509,26.029558077199997,24.9685258102,22.0412199833,0.998054839693,4.77872999873,7.38529999126,6.323690320700001,2.15605333525,11.0509080576,14.9119583248,16.7074290342,15.6461080655,12.0986366593,20.9763451527,26.292836647199998,25.418822576799997,24.82596451,21.044259996199997,2.2062483885499997,1.9621666668000002,1.2812064517200001,1.15896129184,1.28219000043,11.5912967706,14.127501657,13.350014514300002,12.9924629009,11.163224998299999,2.35620001335,10.3359000104,30.752100044299997,14.142500003199999,16.8096999999,14.08300802828,13.0153189607,74.39640007115,139.77565557820432,38.288162805067245,-1.7075579165266637,8.659113603178412
13,2003,8003,ALAMOSA,COLORADO,350,21500,20.8109935534,24.1571866752,30.4426806401,26.7164967758,22.1704899851,1.34084838316,4.5026766696800005,9.66670645759,8.534416125189999,2.0870466652400004,11.075920968299998,14.3299316725,20.0546935488,17.6254564505,12.1287683252,20.9229290448,24.219143326199998,35.2736387023,25.6166193633,20.6159299989,1.86036774028,1.66211333357,2.64062903408,1.05875161221,1.0692833314799999,11.3916483926,12.940628329900001,18.9571338682,13.3376854878,10.8426066652,8.65659997869,19.3181999679,24.7208000129,34.036199992,37.7998000261,15.042954193059998,14.156774019625,124.53159997758999,139.77565557820432,38.288162805067245,-0.3981401687572447,11.91260847193189
14,2002,8003,ALAMOSA,COLORADO,395,24700,21.3443257967,28.589993316199998,29.0110064451,27.803725821300002,22.0560800087,0.492122582242,6.70174666589,8.67930968244,6.89705161353,3.72076666632,10.9182241895,17.645869990999998,18.8451580638,17.3503887174,12.8884233375,21.849245154200002,33.5836166929,31.482103223600003,30.053738697399996,19.6761766683,2.38451935465,2.9975300033499996,1.5836290339599999,2.00683548594,0.8777300002959999,12.1168822544,18.2905733481,16.532866128800002,16.0302870917,10.2769533343,1.2451000085100001,4.9118999959,21.0816000065,13.107500010799999,45.0508000425,15.52961285984,15.742652205750002,85.39690006421,139.77565557820432,38.288162805067245,-1.4202497986348295,64.86311834305525
15,2001,8003,ALAMOSA,COLORADO,315,22600,20.8948935456,26.3042800121,27.4901741895,25.615754849499996,24.0052299866,2.1716161296900003,5.41393999963,9.338054837869999,7.53609354513,2.97553333678,11.5332548376,15.8591100059,18.4141145137,16.5759241973,13.4903816617,20.344038716500002,28.294129987199998,26.437016128899998,22.538983864499997,23.7036633364,1.1547806455299998,2.0796966644999997,0.90247741973,0.42177096787,1.3619666649000002,10.749409681,15.186913325899999,13.6697467743,11.4803774162,12.5328150007,34.9068999734,8.883900026160001,55.7103999741,65.1594000065,9.93440000955,15.17455704324,12.77161179935,174.59499998970998,139.77565557820432,38.288162805067245,0.9094023285676557,-7.4893567834515125
16,2000,8003,ALAMOSA,COLORADO,375,25600,21.9637967684,25.994956666900002,28.351374205,27.494738715700002,24.0785000014,2.26981290332,6.0001199991,8.359312898999999,8.456429033680001,3.19080999987,12.1168048359,15.997538333,18.355343552,17.9755838747,13.634655000599999,23.614983898600002,27.470776668200003,29.992861290900002,27.8540903313,24.4932166494,2.54637096833,2.16820333436,1.84476451687,1.54382257954,2.0132166644,13.0806774334,14.819490001300002,15.918812903900001,14.6989564554,13.253216656900001,8.72040002536,16.6980999869,20.548999977,30.3514999965,11.935200006099999,15.615985119239998,14.6294841985,88.25419999186,139.77565557820432,38.288162805067245,-1.3456236030088577,59.85518309241161
17,1999,8003,ALAMOSA,COLORADO,345,26300,17.5083999903,23.95846667,26.267829021,24.384709681500002,21.4136233243,0.204916129165,4.2367599958,9.69661612028,8.53960645231,2.31539333295,8.85665805971,14.0976133329,17.9822225707,16.4621580669,11.8645083286,16.0329419262,24.0475566527,23.2378741991,19.3343548444,18.7269300042,1.31553548304,1.64602666587,0.9630870961169999,0.43683870928900004,0.55006333275,8.67423870462,12.8467916593,12.1004806476,9.885596776839998,9.63849666847,49.744200013000004,18.281699984,55.7964999505,69.9479000501,27.4539000613,13.852632071761999,10.876776947089999,221.2242000589,139.77565557820432,38.288162805067245,2.1272513098987447,36.89673797041178
18,1998,8003,ALAMOSA,COLORADO,350,28200,20.9980322372,24.533783328200002,26.9367000152,25.983935478000003,24.613286662300002,0.344641938204,4.53573666461,9.712280646910001,7.74057096871,4.56628333487,10.6713370877,14.534759996400002,18.324490331099998,16.862253223299998,14.589784998599999,21.3311387007,27.1098766737,24.8693354704,23.8938354818,23.905276680100002,2.00475483737,3.34463000199,0.930706451195,0.806774193282,1.3710866657299998,11.667946769,15.2272533378,12.9000209608,12.3503048376,12.6381816729,1.7484000023800002,3.9228999900800003,53.5173000284,30.8755000344,22.8815000235,14.99652512742,13.036381476299999,112.94560007876,139.77565557820432,38.288162805067245,-0.7007402166576011,48.63530785078183
19,1997,8003,ALAMOSA,COLORADO,310,28300,18.8444548447,24.4365533239,26.7800225852,25.2591709589,22.993176668,1.28941613056,5.54488667142,7.69591290503,8.32169354588,5.399833333759999,10.0669354876,14.9907199977,17.2379677451,16.7904322524,14.196505000899998,16.3865999968,23.8790200125,26.631654829200002,21.8730354923,19.009123341,1.12825483931,1.5426299988699999,1.5945999994100002,0.670629031005,0.46409333218800003,8.75742741808,12.710825005699999,14.113127414300001,11.2718322616,9.73660833662,22.9889999719,29.234200001999998,29.888399961300003,41.4932000037,54.6966000708,14.656512096739998,11.713303024920002,178.3014000097,139.77565557820432,38.288162805067245,1.0062050934028357,15.07089273352176
20,1996,8003,ALAMOSA,COLORADO,365,29000,23.425767744499996,26.0348966627,27.341277434699997,26.154141931199998,20.7073966538,3.20118064566,5.98401666355,9.36633226112,7.88170323195,2.29795333212,13.3134741951,16.0094566631,18.3538048479,17.0179225816,11.502674993,24.937145171599997,25.7262833514,26.5124967604,25.8152580595,18.4832366761,3.28346774322,1.77664666615,1.29303548385,1.7527741938799999,1.0638066662999999,14.1103064574,13.7514650088,13.902766122100001,13.784016126700001,9.7735216712,4.4091000002800005,32.2911000036,24.7250999984,33.1751999925,20.6987999807,15.239466656140001,13.887138428750001,115.29929997548,139.77565557820432,38.288162805067245,-0.6392669120045896,76.20349261863157
21,1995,8003,ALAMOSA,COLORADO,310,26100,16.5441548387,22.9397699865,25.795054842,27.275570955,21.4453666504,-0.5253999980699999,3.9278933377599996,6.773725808659999,8.944706458639999,3.56299666729,8.00937742034,13.433831662100001,16.2843903253,18.1101387068,12.5041816588,13.6568322501,21.7177266759,24.407635490300002,24.1308967886,17.7229299879,1.00006451492,1.7338866662,1.3908225803,0.826138709407,0.634116666473,7.32844838253,11.725806670999999,12.8992290353,12.478517749000002,9.178523327210002,33.5847999644,31.237400026,40.176499909099995,30.7520999931,38.7397999938,13.668383954668002,11.1080004594575,174.4905998864,139.77565557820432,38.288162805067245,0.9066756345802344,27.033107505878434
22,1994,8003,ALAMOSA,COLORADO,365,26500,19.6408096668,27.4282033227,27.9216967773,26.9652032514,22.425836634499998,1.8360838723400004,6.54031666669,7.738632260510001,8.43701613384,3.0113899973000002,10.738446769600001,16.9842599947,17.830164518900002,17.7011096926,12.718613315899999,16.8585709757,29.2768066721,27.8841387023,23.451061298800003,19.177659995899997,1.1950774178,2.54791666699,1.63918064352,0.644761289586,0.943256666018,9.026824196749999,15.912361669500001,14.7616596729,12.0479112942,10.060458331,49.7392999679,13.154899990899999,5.351799998580001,39.257100101300004,29.490799988499997,15.19451885834,12.9371892083375,136.99390004718,139.77565557820432,38.288162805067245,-0.07265314727130666,87.55973739549518
23,1993,8003,ALAMOSA,COLORADO,375,25900,18.9659516187,24.2968900069,27.4804516054,23.915441931100002,21.4475699982,1.16407096838,4.61631333764,7.24239677579,7.46270644957,1.5521000015000002,10.0650112935,14.4566016722,17.3614241906,15.6890741904,11.499834999800001,15.724600003800001,25.5876966569,29.8794838465,19.5446774287,18.7800900001,0.860874192548,2.3781400006799998,2.4117677388799996,0.5079483870979999,0.821073332494,8.29273709818,13.9829183288,16.1456257927,10.0263129079,9.8005816663,38.1290000647,5.54450000439,13.418099981500001,114.640700219,25.0053000425,13.8143892693,12.111898531895,196.73760031209,139.77565557820432,38.288162805067245,1.487716844077644,102.78338228724897
24,1992,8003,ALAMOSA,COLORADO,340,22500,19.7634645262,23.029010006100002,25.371490323499998,24.619887093000003,22.932176670700002,2.70147096823,4.43107333213,6.75260967168,5.93000968143,2.4722566665400003,11.2324677472,13.7300416691,16.0620499976,15.2749483872,12.702216668599998,16.7673354719,20.7313200016,22.9793838781,21.558251618499998,20.7629299994,1.98667419393,1.52891333266,1.59463871049,0.83182258059,1.15795666589,9.37700483291,11.130116667100001,12.287011294300001,11.1950370996,10.9604433327,38.6918000242,26.2950999895,41.0493999909,64.0898000202,16.1937999595,13.800344893939998,10.9972924734775,186.3198999843,139.77565557820432,38.288162805067245,1.2156301320348488,72.70404218160547
25,1991,8003,ALAMOSA,COLORADO,360,20000,19.8433516339,24.4915866605,26.2601515844,25.564051615500002,22.2101833154,0.436203226145,4.7136066692,7.995235484269999,7.49650322895,2.73756666738,10.13977743,14.6025966649,17.1276935343,16.5302774222,12.4738749914,19.4004451642,24.083000004899997,24.6387515861,22.145412919699996,19.4304966605,1.64273225625,1.5849099987200002,0.8907451617129999,0.445403225577,0.6777933323459999,10.5215887102,12.833955001800001,12.764748373900002,11.295408072599999,10.0541449964,21.9578000462,24.607500031,39.8172001057,53.7082000183,20.6801999931,14.174844008560001,11.853925039625,160.7709001943,139.77565557820432,38.288162805067245,0.5483481859128811,97.3217170778662
26,1990,8003,ALAMOSA,COLORADO,345,22200,18.211151616,27.0824599984,25.332325811399997,24.731261289000003,23.4176333466,-0.226725808541,5.642020002560001,8.09504193842,5.789545163580001,4.6015466661,8.99221290375,16.362240000499998,16.7136838749,15.260403226300001,14.009590006400002,17.3043322624,31.0432833343,23.3703548381,22.724245162600003,21.674716682,1.65540000074,3.7493999984300004,0.634129032825,0.871203226343,0.8818833343260001,9.47986613155,17.3963416663,12.002241935399999,11.7977241945,11.278300008199999,27.3066000023,6.131100008990001,54.7425999704,32.2278000676,51.666899994,14.26762600237,12.6690434819375,172.07500004329,139.77565557820432,38.288162805067245,0.8435856436760404,86.6364069764968
27,1989,8003,ALAMOSA,COLORADO,330,19300,21.402509662,24.0683466792,27.849038697199997,24.988941932800003,22.6680199894,1.40840645489,4.181753335280001,8.47518709337,6.676141937969999,2.9583799993700004,11.405458058499999,14.1250500072,18.162112895299998,15.8325419354,12.813199994400001,22.5210064602,24.710123336,29.5871419515,22.921196770999998,22.573146675,1.6095387083300001,1.8008700002900002,1.9717000009599999,0.628525805579,1.67943666447,12.0652725843,13.2554966681,15.779420976199999,11.774861288299999,12.1262916697,6.42610001598,8.229200006589998,50.0339000423,17.0109999749,32.022399985999996,14.46767257816,13.218762879225,113.72260002576999,139.77565557820432,38.288162805067245,-0.6804467397685203,75.64811187773012
28,1988,8003,ALAMOSA,COLORADO,320,19700,19.166858054200002,25.376533342,27.1812677356,25.818387098000002,21.5818366858,0.025451611773099996,5.7370133311,7.433629035219999,7.54051613138,1.24407666871,9.59615483298,15.556773336600001,17.3074483854,16.6794516147,11.4129566773,18.4315612945,23.866669990100004,26.4204580595,23.241406426300003,20.9095533322,1.50642580653,1.4164566654799997,0.576154837822,0.509261289923,1.1416099991500002,9.968993550499999,12.6415633278,13.4983064486,11.8753338581,11.025581665699999,19.7276000118,33.6514000677,25.4832000438,37.2584000258,23.6235999973,14.110556969396,11.99604929625,139.7442001464,139.77565557820432,38.288162805067245,-0.0008215445584178017,69.35683178110048
29,1987,8003,ALAMOSA,COLORADO,325,18800,18.221467746400002,25.5693900057,27.3364677445,24.739374194299998,22.0521966829,0.641351614628,5.024790003730001,6.2986387176,6.76999354518,1.0162233335100002,9.43140968051,15.297090004700001,16.817553230999998,15.754683869700001,11.534210008199999,14.880599997400001,26.0318533518,27.440225814899996,23.3893677447,20.0319900153,0.603564515876,1.7646233307599997,1.06187419336,0.21336774204700001,0.18523333346,7.74208225665,13.8982383413,14.251050004100001,11.801367743399998,10.1086116744,23.3905999796,17.1942000172,7.4481999980100015,45.9685999856,7.178899993080001,13.766989358822002,11.9231845863625,101.18049997349,139.77565557820432,38.288162805067245,-1.0080179558682416,77.76256668684073
30,1986,8003,ALAMOSA,COLORADO,335,20000,18.6748903157,23.6912800013,25.308029040100003,26.004438702399998,19.7440866773,-0.22021290072900002,5.6193833362,7.14808064215,6.8548999962199995,1.84766666722,9.2273387075,14.6553316688,16.2280548411,16.4296693493,10.7958766723,17.4481548382,22.0460633445,23.1563129025,24.573835482899998,16.9344233526,1.47181935334,1.74476000155,0.224058064225,0.114351612972,0.755116666142,9.45998709575,11.895411673,11.690185483399999,12.3440935479,8.844770009389999,21.144100043599998,29.1929999848,54.1740999808,31.4864999929,36.7849999952,13.4672542478,11.3474194500125,172.7826999973,139.77565557820432,38.288162805067245,0.8620691618749428,90.86531659495085
31,1985,8003,ALAMOSA,COLORADO,325,11000,18.8554290424,25.016069994000002,26.504654836300002,26.646829016599998,20.1024266483,1.0349322595100001,4.445076670490001,7.9284419343699994,6.45703871043,1.20534666926,9.94518065095,14.7305733322,17.2165483854,16.5519338635,10.6538866588,16.780325820799998,25.813129991500002,25.783629049,27.0155870948,18.9950466873,1.34793225674,2.7076733335600003,1.57830322611,1.32265806385,1.04088666579,9.06412903878,14.2604016625,13.6809661376,14.169122579300002,10.0179666766,20.1764999704,9.986400009239999,51.4603999298,16.8169000043,52.3901000142,13.819624578170002,12.793654854545,150.83029992794,139.77565557820432,38.288162805067245,0.2887222457242749,83.6650815049652
32,1984,8003,ALAMOSA,COLORADO,335,10900,21.5647709629,23.3342566708,26.835267749899998,25.423483855,22.3729066502,1.53933871204,3.89231000367,8.59682258406,7.8806838702699995,3.26689000064,11.5520548375,13.6132833372,17.716045167,16.6520838627,12.819898325399999,21.8288258046,21.6373899896,24.984880663000002,19.9650742061,21.9905733297,1.8912741913799997,1.8821199987200001,1.99717419468,0.711116127639,1.6015733325100001,11.860049998,11.759754994200001,13.4910274289,10.3380951669,11.796073331099999,11.5369999951,16.6968000299,31.0272000065,56.39199993890001,17.9765000081,14.47067310596,11.862231897000001,133.6294999785,139.77565557820432,38.288162805067245,-0.16052364881009393,96.16186141758226
33,1983,8003,ALAMOSA,COLORADO,320,8900,16.364116130899998,21.636063345100002,26.8056806435,26.344722578000002,23.9265933259,-1.16948064374,3.51252333535,7.8102161280699995,8.310158070650001,3.4283533354799998,7.597317743600001,12.5742933402,17.3079483858,17.3274403243,13.6774733307,15.3567709683,20.3687466674,25.0501032357,23.0568258182,24.2316733384,0.901880646013,1.69109666701,1.02765483785,0.11404838708,1.14774333243,8.12932580718,11.0299216672,13.038879036800001,11.5854371027,12.689708335399999,30.1350999641,49.7174999448,18.118700043,33.6061000593,16.8746999701,13.69689462492,10.945890903470001,148.45209998130002,139.77565557820432,38.288162805067245,0.22660905531741568,83.35565633233637
34,1982,8003,ALAMOSA,COLORADO,285,9500,17.6524709744,23.021906671999997,26.456529044499998,24.8536064622,20.441679981500002,-0.488638709211,3.06972666706,7.264500002030001,9.053448388380001,4.24351333658,8.58191613261,13.0458166695,16.8605145233,16.9535274253,12.342596659100002,15.1843774222,23.2924299958,24.9241903144,19.657348393099998,16.444586656800002,1.06222580635,2.64873000082,1.6641451604,0.148796773986,0.32708999949,8.12330161426,12.9705799983,13.2941677374,9.90307258354,8.385838328130001,21.2986999938,7.38760000361,31.942600007600003,70.9360000228,58.0925000434,13.556874281962,11.072780483375,189.65740007121002,139.77565557820432,38.288162805067245,1.302798067041339,50.246466249460354
35,1981,8003,ALAMOSA,COLORADO,285,8500,18.25743227,26.256156675,26.636206461700002,24.597248382300002,21.9200933304,0.259087098774,6.19979333737,8.9320548458,6.879980648919999,2.8748066668700005,9.25825968439,16.227975006199998,17.7841306537,15.7386145156,12.397449998599999,16.186051615,28.8251866511,24.577683865100003,20.9167871064,18.5967100048,1.00288064425,2.11904333504,0.5257483861209999,0.357274193446,0.104406666702,8.59446612963,15.4721149931,12.551716125599999,10.6370306499,9.35055833577,25.440399989699998,30.738400012399996,42.2867999782,68.8063999913,25.0608000038,14.281285971698,11.813831974557498,192.3327999754,139.77565557820432,38.288162805067245,1.3726734464846146,51.83429116895422
36,2016,8105,RIO GRANDE,COLORADO,378,15400,14.2074800779,23.3475223114,24.1808076425,20.3523496256,19.7012656878,-0.650208254261,5.593414215529999,7.47441437739,5.89446204759,2.76590294064,6.778635911830001,14.470468263399999,15.8276110099,13.123405836600002,11.233584314200002,12.3898256714,23.1645024351,23.6601399217,16.1125891853,17.797497538800002,0.998536053926,2.35915000181,2.60118216466,0.920277514794,1.55589926501,6.694180862690001,12.7618262185,13.1306610432,8.51643335006,9.67669840193,42.0580220654,10.4553529328,30.8439926489,82.0101690982,22.853492611999997,12.286741067186,10.2757753686125,188.2210293573,221.90562480882195,52.55420383068926,-0.6409495910173351,-91.01565464492887
37,2015,8105,RIO GRANDE,COLORADO,385,15400,13.425939279100001,21.9295808942,21.8727348127,23.015483876599998,21.0060637259,-0.321781310278,5.32529901905,7.10221537122,6.78718453533,4.3789852949400005,6.5520789843900005,13.627439956600002,14.4874750919,14.9013342059,12.6925245104,11.053591085699999,20.4707304011,17.118349131800002,20.7673126257,19.4269754932,0.633384724,1.8861053914300001,0.9277561666940001,1.51645635613,1.8718382342,5.84348790485,11.178417896300001,9.02305264925,11.141884490899999,10.6494068637,91.8865442091,41.0096617187,61.8883823303,46.855367704799995,28.188602929699996,12.452170549838,9.296710735325,269.8285588926,221.90562480882195,52.55420383068926,0.9118763217908975,-72.12633980344981
38,2013,8105,RIO GRANDE,COLORADO,335,15400,15.872537956099999,23.6786642196,23.354914596900002,22.3047509433,18.9521862676,-0.484037001868,4.78011274482,7.831669830960001,7.282416983889999,4.43148039018,7.694250477100001,14.229388482200001,15.593292213900002,14.7935839636,11.691833328900001,15.3836029563,24.9480637158,19.7650071073,19.3392884273,15.1094313667,1.98852466753,3.92003431355,1.25873814052,1.4363852000400001,1.19777205835,8.6860638119,14.434049014700001,10.5118726239,10.3878368137,8.1536017125,17.3773529643,4.63522059866,76.0389706664,72.4720587786,81.5804412288,12.800469693139998,11.004955566049999,252.10404423676,221.90562480882195,52.55420383068926,0.5746147258785707,-99.2566651138477
